,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,Shovel Knight,playstation-4,"Apr 21, 2015","['3DS', 'PC', 'PlayStation 3', 'PlayStation Vita', 'Wii U', 'Xbox One']",90,7.7,Yacht Club Games,Yacht Club Games,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",,E,"Shovel Knight is a sweeping classic action adventure game with awesome gameplay, memorable characters, and an 8-bit retro aesthetic. It's a hot mashup of new and old! You play as the eponymous Shovel Knight, a small knight with a huge quest. Shovel Knight has come to this land with two goals: to defeat the evil Enchantress and quest for his lost beloved. He wields a Shovel Blade: a multipurpose weapon whose techniques have now been lost to the ages. Always honest and helpful, Shovel Knight is a shining example of the code of Shovelry: Slash Mercilessly and Dig Tirelessly! But, between Shovel Knight and his beloved stands a cadre of villainous knights. These terrible foes, known as The Order of No Quarter, have been dispatched to prevent Shovel Knight from reaching the Enchantress, and will pursue their mission at any cost. If you love games with perfect platforming, beautiful art, infectious music, crazy bosses, humor and levity, and real heart... Shovel Knight is for you!",https://metacritic.com/game/playstation-4/shovel-knight
11,Mario Kart 8 DLC Pack 2,wii-u,"Apr 23, 2015",,90,8.8,Nintendo,Nintendo,"['Driving', ',                                            ', 'Kart', ',                                            ', 'Racing', ',                                            ', 'Arcade', ',                                            ', 'Automobile', ' ']",,E,"The 2nd DLC pack is WAYYYYYYYYYYYYYYYYYY better than the 1st one in my opinion. It has better tracks (Yes, even GCN Baby Park!!!), better vehicles (looking at you P-Wing), and better characters (I never cared about characters but DRY BOWSER'S UPGRADES AND HIS BLUE FIRE BREATH OMG!!!!!)! BUY IT RIGHT NOW!!!!!",https://metacritic.com/game/wii-u/mario-kart-8-dlc-pack-2
12,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,playstation-4,"Oct 20, 2015","['iPhone/iPad', 'PC', 'PlayStation 3', 'Xbox 360', 'Xbox One']",90,7.9,Telltale Games,Telltale Games,"['Adventure', ',                                            ', 'General', ' ']",,M,"In the final episode of the season, all hell is breaking loose. Jack is now in control of Helios' systems, and he is ready to reclaim his rightful place as king of Hyperion - with or without you. It's a mad dash to get out of the chaotic space station alive, as everyone scrambles to grab the final Gortys piece and high tail it back to Pandora. Can you guide our motley crew through perilous corporate dangers in hopes of getting some copious alien riches? Loyalties will be tested, secrets will be revealed, and explosions will be in large supply in this final chapter of Tales From The Borderlands.",https://metacritic.com/game/playstation-4/tales-from-the-borderlands-episode-5---the-vault-of-the-traveler
13,The Witcher 3: Wild Hunt - Hearts of Stone,playstation-4,"Oct 12, 2015","['PC', 'Xbox One']",90,9.0,CD Projekt Red Studio,Warner Bros. Interactive Entertainment,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",No Online Multiplayer,M,"Hearts of Stone features over ten hours of new adventures and introduces new characters, powerful monsters, unique romance, and an entirely new storyline shaped by gamer choices. The expansion also introduces a new system of Runewords that significantly affects gameplay. Each Runeword impacts a different aspect of in-game mechanics and allows the players to experiment with various strategies and tactics. [CD Projekt]",https://metacritic.com/game/playstation-4/the-witcher-3-wild-hunt---hearts-of-stone
14,The Witcher 3: Wild Hunt - Hearts of Stone,pc,"Oct 13, 2015","['PlayStation 4', 'Xbox One']",89,9.0,CD Projekt Red Studio,Warner Bros. Interactive Entertainment,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",No Online Multiplayer,M,"Hearts of Stone features over ten hours of new adventures and introduces new characters, powerful monsters, unique romance, and an entirely new storyline shaped by gamer choices. The expansion also introduces a new system of Runewords that significantly affects gameplay. Each Runeword impacts a different aspect of in-game mechanics and allows the players to experiment with various strategies and tactics. [CD Projekt]",https://metacritic.com/game/pc/the-witcher-3-wild-hunt---hearts-of-stone
15,The Legend of Zelda: Majora's Mask 3D,3ds,"Feb 13, 2015",,89,8.9,GREZZO,Nintendo,"['Fantasy', ',                                            ', 'Action Adventure', ',                                            ', 'Open-World', ' ']",No Online Multiplayer,E10+,"The Skull Kid personifies the mischief and mystery of the Lost Woods, but a cursed mask has now morphed him into something exceedingly more terrifying. When he dupes Link into entering a land called Termina, the Hero of Time faces a pressing challenge in a strange, new land: stop the moon from ending the world in three days. Don't panic! You'll have some time-twisting tunes and magical masks to help you make it to tomorrow. [Nintendo]",https://metacritic.com/game/3ds/the-legend-of-zelda-majoras-mask-3d
16,Pillars of Eternity,pc,"Mar 26, 2015",,89,8.3,Obsidian Entertainment,Paradox Interactive,"['PC-style RPG', ',                                            ', 'Third-Person', ',                                            ', 'PC-style RPG', ',                                            ', 'Role-Playing', ',                                            ', 'Western-Style', ' ']",No Online Multiplayer,M,"Eternity aims to recapture the magic, imagination, depth, and nostalgia of classic RPG's that Obsidian enjoyed making - and playing. Eternity takes the central hero, memorable companions and the epic exploration of Baldur’s Gate, adds in the fun, intense combat and dungeon diving of Icewind Dale, and ties it all together with the emotional writing and mature thematic exploration of Planescape: Torment. Choose to play as one of the six playable races: Human, Aumaua, Dwarf, Elf, Godlike, and Orlan. Whether you're playing a stout Dwarf, a towering Aumaua, or one of the otherworldly Godlike, Eternity's plethora of playable races scratch every role-playing itch you may have and allow for deep character customization. [Obsidian]",https://metacritic.com/game/pc/pillars-of-eternity
17,3D Gunstar Heroes,3ds,"Aug 20, 2015","['iPhone/iPad', 'PC', 'PlayStation 3', 'Xbox 360']",89,7.9,M2,Sega,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Shooter', ',                                            ', '2D', ',                                            ', ""Shoot-'Em-Up"", ',                                            ', 'Horizontal', ' ']",,E10+,"The Gunstar 9 planet was peaceful for many years until the vicious dictator Colonel Red kidnapped the Gunstar twins' older brother and used mind control to make him his slave. Now, face many different enemies and bosses in Gunstar Heroes, as you battle to stop the dictator from unleashing ""Golden Silver the Destructor"" with apocalyptic consequences!",https://metacritic.com/game/3ds/3d-gunstar-heroes
18,Dark Souls II: Scholar of the First Sin,xbox-one,"Apr  7, 2015","['PC', 'PlayStation 3', 'PlayStation 4', 'Xbox 360']",89,7.8,From Software,Bandai Namco Games,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",Up to 6 ,T,"Dark Souls II: Scholar of the First Sin includes the 3 previously released DLC packs  - Crown of the Sunken King, Crown of the Old Iron King, and Crown of the ivory King - along with additional features. All versions of the game include the following features (Existing Dark Souls II owners will receive a patch to implement these elements): Additional NPCs added for an enhanced story experience. Parameter adjustments for improved game balance. Augmented item descriptions. Improved online matchmaking functionality. [Bandai Namco]",https://metacritic.com/game/xbox-one/dark-souls-ii-scholar-of-the-first-sin
19,3D Streets of Rage II,3ds,"Jul 23, 2015","['iPhone/iPad', 'PC', 'PlayStation 3', 'Xbox 360']",89,7.7,M2,Sega,"['Action', ',                                            ', ""Beat-'Em-Up"", ',                                            ', '2D', ' ']",,E10+,"Original rumblers Axel and Blaze slam the asphalt with bigger, better, totally devastating attacks! Skull-crushing ex-wrestler Max Thunder joins up with earth-shattering body slams and spinning fist attacks. New thrasher Skate slices punks with high speed in-line skate attacks and spinning jump kicks. Go maniac with jaw-shattering, bone-busting punches, head-cracking jump kicks and secret weapons. Gangs of dirt bikers dive into you from every side. Smash 'em with a pipe as they speed by. 16 gigantic megs of compound fractures! All new moves, and more of 'em! Bust knuckles with a friend in an all-new 2-player head-to-head mode!",https://metacritic.com/game/3ds/3d-streets-of-rage-ii
20,Bastion,playstation-4,"Apr  7, 2015","['iPhone/iPad', 'PC', 'PlayStation Vita', 'Switch', 'Xbox 360', 'Xbox One']",89,7.7,Supergiant Games,Supergiant Games,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",,E10+,"The goal of the game is to construct a safe haven in the wake of the Calamity, a cataclysmic event that shattered the world into a series of floating islands. As players journey into the wild unknown in search of survivors and supplies, they will confront strange beasts, forge an array of customizable weapons, and gain new powers from specially-brewed spirits. The entire play experience of Bastion is dynamically narrated, gradually revealing a rich backstory as the narrator reacts to the player's actions in real time.",https://metacritic.com/game/playstation-4/bastion
21,Nuclear Throne,pc,"Dec  5, 2015","['PlayStation 4', 'PlayStation Vita', 'Switch', 'Xbox One']",89,7.8,Vlambeer,Vlambeer,"['General', ',                                            ', 'Action', ',                                            ', 'General', ',                                            ', 'Shooter', ',                                            ', ""Shoot-'Em-Up"", ',                                            ', 'Top-Down', ' ']",No Online Multiplayer,,"Nuclear Throne is Vlambeers latest action roguelike-like about mutants fighting their way through a post-apocalyptic world. The radioactive waste in the world allows mutants to get ahead by mutating new limbs on the fly, the abundant availability of powerful weaponry make the quest to become ruler of the Wasteland one frought with peril. ",https://metacritic.com/game/pc/nuclear-throne
22,Destiny: The Taken King,xbox-one,"Sep 15, 2015","['PlayStation 3', 'PlayStation 4', 'Xbox 360']",89,5.3,Bungie Software,Activision,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Arcade', ' ']",,T,"To battle the Darkness and the Taken army, players get brand new subclasses with new supers. Warlocks now harness the power of an electric storm, Hunters carve a bow formed from gravitational void energy, and Titans summon a flaming hammer that can sear their adversaries from a range or deliver a devastating melee impact.",https://metacritic.com/game/xbox-one/destiny-the-taken-king
23,Fallout 4,xbox-one,"Nov 10, 2015","['PC', 'PlayStation 4']",88,6.6,Bethesda Game Studios,Bethesda Softworks,"['General', ',                                            ', 'Role-Playing', ',                                            ', 'Western-Style', ' ']",No Online Multiplayer,M,"I too am a long time Fallout fan going back to the first two Fallouts on PC.  I am also a HUGE Bethesda fan, playing the Elder Scrolls series since Morrowind. Morrowind and Oblivion are some of my favorite RPGs of all time.  With all that said Fallout 4 has been an incredible game with many interesting and fun elements.  For all of you who don't like to read I'm going to do you a favor and break it down into four points: 1. Gameplay 2. Sound 3. New Features 4. Problems I have with it 1.  The gun gameplay is superb with so many guns and customizations to choose from no two guns feel the same.  Sure the controls aren't as snappy or controllable as Battlefied or COD but that's hardly to be expected from an RPG... VATS is as helpful as always providing a helpful slow down to the madness during combat but now it keeps time going which adds an element of risk to your selection.  Will they move in time to avoid your shot or dodge behind a piece of cover? Lastly because of the viewing distances sniping and long range combat is better than ever before.  I personally like to run a ranged character specializing in sneak, perception, and agility.  To conclude, the gameplay is classic Fallout at its best, refined and tuned to keep up with modern gaming but not too different to loose that frantic Fallout feel. 2.  So many of you have complained about the voice acting for the main characters and that it is a travesty equal to treason and punishable by death.  Why?? When did having a voiced character become a bad thing? I must have been out of town and missed the memo.  Just as many great games  (Dragon Age Inquisition, Mass Effect, BioShock just to name a few) have done in the past Fallout has given a voice to our character.  Maybe some of you don't like it because it takes away from your connection to the character? What ever it is if it really bothers you that much GET OVER IT.  It is not a big deal its just a voice and doesn't take away from the gameplay and if it really bothers you that much you have my permission to plug your ears and hum a tune every time your character talks. Moving on, the music score is classic drawing much of the music that made FO3 great and adding some new classics. 3.  Customization out the wazzoo, Settlements, Facial sculpting, power armor customization, customization of weapons, customization, customization oh yeah and customization.  There are so many things in this game that you can change and make your own! This leads to many different possibilities for dramatically different play throughs. Something to me that makes Bethesda RPGs so great are the many different customizations of character, weapons, skills, armor, and even story and FO4 delivers this over and over.  Another new feature to add to this list are good graphics. I know that some of you will think ""Wahh good graphics aren't a new feature wahhh"" and I will respond by saying um yes they are.  Maybe many of you forgot or just have issues with memory but FO3's graphics SUCK!! Seriously go back and try playing now you will be amazed at how poorly the graphics look.  Want to know why? Because it is a massive game! you cant expect a game that huge to have photorealistic graphics (at least not yet). Here is a revelation that will amazing you... FO4 does have good graphics! Sure its not going to win any awards for its graphics but its on par with every other massive game Bethesda has come out with.  So until all you people who whine about graphics get a masters degree in game/graphic design, can it. 4. Lastly here are my problems: it wen the route of Skyrim.  Bethesda has done this thing recently where it is trying to appeal to you silly casual gamers (what ever that is) and has dumbed down their game.  Personally I thought Skyrim was only decent and lacked a TON of cool, albeit, more complicated features oblivion did (off the top of my head spell creation).  Bethesda has done it again with FO4 where they have taken out some of the features that will in the long run make each of the characters you create more unique and lost some of its depth in gameplay.  An example of this is the fact that now all you have for skills is the S.P.E.C.I.A.L system instead of each skill being leveled up with use.  This makes it so that you don't have to learn to use skills before you put points into them and makes your character feel over powered right off the start.  Secondly I wish they hadn't made power armor so abundant and so accessible right away... Power armor should be something you work to and establishes you as a king/queen of the wasteland later in the game. To recap this lengthy review (thanks to those who actually read this even though I doubt it was many).  FO4 is an INCREDIBLE game that is only going to improve over time with updates and DLC. Give it a chance, stop being a cry baby, and actually try playing it through and you might realize that you have a piece of gaming history.",https://metacritic.com/game/xbox-one/fallout-4
24,Super Mario Maker,wii-u,"Sep 11, 2015",['3DS'],88,8.7,Nintendo,Nintendo,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",No Online Multiplayer,E,"Play a countless number of intensely creative Super Mario levels from players around the globe. It’s easy enough to create your own levels with the Wii U GamePad controller that it may feel like you’re simply sketching out your ideas on paper, but you can now bring enemies and objects into a playable course in ways you could only consider before. Violate the conventions of traditional Super Mario gameplay by blending enemies, traps and items into unexpected twists, like Piranha Plant-shooting cannons, power-up-tossing Lakitus, or even Hammer Bros. riding on Bowser while bouncing on trampolines. ",https://metacritic.com/game/wii-u/super-mario-maker
25,Divinity: Original Sin Enhanced Edition,xbox-one,"Oct 27, 2015","['PC', 'PlayStation 4']",88,7.6,Larian Studios Games,Focus Home Interactive,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Western-Style', ' ']",2 ,M,"Divinity Original Sin: Enhanced Edition is a much lauded Role-Playing-Game that blends deep customization and humor with dynamic turn based combat. Either in online co-op, split-screen co-op on your TV, or even alone, take advantage of a classless RPG system to create your heroes and conquer the evils of Rivellon! Embark upon a journey with up to three companions as you bend the very fabric of time, where what seems like the case of a simple murder unravels into hours of quests facing fiendish foes, magical polymorphs, and dastardly bosses. As a Source Hunter, master the elements and use the environment to your advantage in dynamic combats mixing weather and magic to explode, poison, electrify, freeze and burn your enemies!",https://metacritic.com/game/xbox-one/divinity-original-sin-enhanced-edition
26,Kerbal Space Program,pc,"Apr 27, 2015","['PlayStation 4', 'Xbox One']",88,8.3,SQUADTeam,SQUADTeam,"['Sci-Fi', ',                                            ', 'Small Spaceship', ',                                            ', 'Small Spaceship', ',                                            ', 'Simulation', ',                                            ', 'Space', ',                                            ', 'Combat', ',                                            ', 'Civilian', ' ']",No Online Multiplayer,,"In Kerbal Space Program you have to build a space-worthy ship, capable of flying its crew out into space without killing any of them. At your disposal is a collection of parts, which must be assembled to create a functional craft. Each part has its own function and will affect the way a ship flies (or does not). So strap yourself in, and get ready to try some Rocket Science.",https://metacritic.com/game/pc/kerbal-space-program
27,Divinity: Original Sin Enhanced Edition,playstation-4,"Oct 27, 2015","['PC', 'Xbox One']",88,8.0,Larian Studios Games,Focus Home Interactive,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Western-Style', ' ']",2 ,M,"Divinity Original Sin: Enhanced Edition is a much lauded Role-Playing-Game that blends deep customization and humor with dynamic turn based combat. Either in online co-op, split-screen co-op on your TV, or even alone, take advantage of a classless RPG system to create your heroes and conquer the evils of Rivellon! Embark upon a journey with up to three companions as you bend the very fabric of time, where what seems like the case of a simple murder unravels into hours of quests facing fiendish foes, magical polymorphs, and dastardly bosses. As a Source Hunter, master the elements and use the environment to your advantage in dynamic combats mixing weather and magic to explode, poison, electrify, freeze and burn your enemies!",https://metacritic.com/game/playstation-4/divinity-original-sin-enhanced-edition
28,Ori and the Blind Forest,xbox-one,"Mar 11, 2015","['PC', 'Switch']",88,8.6,Moon Studios,Microsoft Game Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,E,"Best game in years! This game is packed with great ideas! Took me about 15 hours to finish. Thx to MoonStudios - Thomas and Gennadiy, you did a great job!",https://metacritic.com/game/xbox-one/ori-and-the-blind-forest
29,Starcraft II: Legacy of the Void,pc,"Nov 10, 2015",,88,8.3,Blizzard Entertainment,Blizzard Entertainment,"['Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Strategy', ',                                            ', 'Real-Time', ',                                            ', 'General', ',                                            ', 'Command', ' ']",,T,"StarCraft II continues the epic saga of the Protoss, Terran, and Zerg. These three distinct and powerful races clash once again in the fast-paced real-time strategy sequel to the legendary original, StarCraft. Legions of veteran, upgraded, and brand-new unit types do battle across the galaxy, as each faction struggles for survival. Featuring a unique single-player campaign that picks up where StarCraft: Brood War left off, StarCraft II presents a cast of new heroes and familiar faces in an edgy sci-fi story filled with adventure and intrigue. In addition, Blizzard again offers unparalleled online play through Battle.net, the company's world-renowned gaming service, with several enhancements and new features to make StarCraft II the ultimate competitive real-time strategy game. Features fast-paced, hard-hitting, tightly balanced competitive real-time strategy gameplay that recaptures and improves on the magic of the original game. New units and gameplay mechanics further distinguish each race. Vibrant new 3D-graphics engine with support for dazzling visual effects and massive unit and army sizes. Full map-making and scripting tools to give players incredible freedom in customizing and personalizing their gameplay experience. [Blizzard]",https://metacritic.com/game/pc/starcraft-ii-legacy-of-the-void
30,The Talos Principle: Deluxe Edition,playstation-4,"Oct 13, 2015","['Switch', 'Xbox One']",88,8.2,Croteam,Devolver Digital,"['Adventure', ',                                            ', '3D', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ' ']",,T,"In The Talos Principle, players assume the role of a sentient artificial intelligence placed within a simulation of humanity?s greatest ruins and linked together through an arcane cathedral. Players are tasked with solving a series of increasingly complex puzzles woven into a metaphysical parable about intelligence and meaning in an inevitably doomed world.",https://metacritic.com/game/playstation-4/the-talos-principle-deluxe-edition
31,Ori and the Blind Forest,pc,"Mar 11, 2015","['Switch', 'Xbox One']",88,8.7,Moon Studios,Microsoft Game Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,E,"Rare masterpiece with soul and probably the best platformer Ive ever played. Its hard to find any flaws in this game. Story, visuals, music, controls, gameplay - everything is top notch. Even if you hate platformers you probably should try Ori and the Blind Forest, its that good.",https://metacritic.com/game/pc/ori-and-the-blind-forest
32,Bloodborne: The Old Hunters,playstation-4,"Nov 24, 2015",,87,8.8,From Software,SCEA,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",,M,"Set in a nightmare world where hunters from the past are trapped forever, explore brand new stages full of dangers, rewards, and deadly beasts to overcome. You’ll find multiple new outfits and weapons to add to your arsenal as well as additional magic to wield and add more variety to your combat strategy. [SCEJ]",https://metacritic.com/game/playstation-4/bloodborne-the-old-hunters
33,Crypt of the NecroDancer,pc,"Apr 23, 2015","['iPhone/iPad', 'PlayStation 4', 'PlayStation Vita', 'Switch', 'Xbox One']",87,7.8,Brace Yourself Games,Brace Yourself Games,"['Action', ',                                            ', 'Role-Playing', ',                                            ', 'Rhythm', ',                                            ', 'General', ',                                            ', 'Action RPG', ',                                            ', 'Music', ' ']",,,"A hardcore rhythm-based roguelike game. Can you survive this deadly dungeon of dance, slay the NecroDancer, and recapture your still beating heart? Or will you be a slave to the rhythm for all eternity? Players must move on the beat to navigate procedurally generated dungeons while battling dancing skeletons, zombies, dragons, and more! Groove with the game's epic dance soundtrack, or select songs from your own MP3 collection! You can even play with a dance pad to really shake your bones!",https://metacritic.com/game/pc/crypt-of-the-necrodancer
34,Batman: Arkham Knight,playstation-4,"Jun 23, 2015","['PC', 'Xbox One']",87,8.0,Rocksteady Studios,Warner Bros. Interactive Entertainment,"['General', ',                                            ', 'Fantasy', ',                                            ', 'Action Adventure', ',                                            ', 'Open-World', ' ']",No Online Multiplayer,M,"Batman confronts the ultimate threat against the city he has been sworn to protect. The Scarecrow returns to congeal an imposing array of super villains, including The Penguin, Two-Face and Harley Quinn, to summarily destroy The Dark Knight. The game introduces Rocksteady's uniquely-designed imagining of the Batmobile drivable for the first time in the franchise. Batman: Arkham Knight offers gamers a complete Batman experience as they rip through the streets and soar across the skyline of the iconic Gotham City.",https://metacritic.com/game/playstation-4/batman-arkham-knight
