,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
27,Deus Ex,pc,"Jun 23, 2000",,90,9.2,Ion Storm,Eidos Interactive,"['Action Adventure', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ' ']",Up to 16 ,M,"The game that incorporates RPG, action, adventure, and 1st-person shooter genres into a chaotic blend of real-world conspiracies, cliffhangers, and plot twists. A richly simulated world of unparalleled interactivity, engineered to react logically to your every action. The decisions and consequences are yours. [Eidos Interactive]",https://metacritic.com/game/pc/deus-ex
28,WWF SmackDown! 2: Know Your Role,playstation,"Nov 21, 2000",,90,8.4,Yuke's,THQ,"['Action', ',                                            ', 'Fighting', ',                                            ', 'Wrestling', ' ']",1-4 ,T,"There is the one of the best wrestling game of all time, and the best fighting game after Tekken3! The Rock Layeth the SmackDown. Real video entrances of all wrestlers than in WWF No Mercy due to cartridge's limit!",https://metacritic.com/game/playstation/wwf-smackdown!-2-know-your-role
29,Grandia II,dreamcast,"Dec  6, 2000","['PC', 'PlayStation 2']",90,8.5,Game Arts,Ubisoft,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",,T,"A bit linear some times in terms of history and gameplay, but overall Grandia 2 is one of the best RPGS ever made, including gorgeous plot, great and memorable cast of characters",https://metacritic.com/game/dreamcast/grandia-ii
30,Banjo-Tooie,nintendo-64,"Nov 19, 2000",,90,8.8,Rare Ltd.,Nintendo,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",,E,"Two years after Banjo Kazooie, Banjo and the gang are playing cards when an earthquake happens. Eagerly Mumbo goes out to investigate. He sees two hideous witches reviving Grunty. Mumbo goes back to investigate. Grunty shoots a laser beam at Banjo's house. Mumbo warns everyone but Bottles doesn't belive him. Grunty blows up Banjo's house with Bottles inside and sets off to get her body back. Motivated by revenge Banjo sets out to stop Grunty and revive Bottles.",https://metacritic.com/game/nintendo-64/banjo-tooie
31,Colin McRae Rally 2.0,playstation,"Dec  5, 2000",['PC'],90,8.4,Codemasters,Codemasters,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Rally / Offroad', ' ']",1-2 ,E," Whoa! Racing games have never been as engrossing as this. Once you get the hang of it, CMR2.0 has you glued to the screen, trying to shave off that extra nanosecond off your time, making sure you listen to your codriver, and REALLY, REALLY paying attention to what's going on, moreso than any other racing game ever. Really top-shelf stuff from the Codies. ",https://metacritic.com/game/playstation/colin-mcrae-rally-20
32,Madden NFL 2001,playstation,"Aug 22, 2000","['PC', 'PlayStation 2']",90,6.8,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",,E,"Get ready for a dose of bone-crunching football action on the PlayStation 2 with Madden NFL 2001. Madden NFL 2001 features an all-new and exclusive NFL Coaches Club license, which means you'll see coaches on the sidelines and hear them yelling encouragement, comments and criticisms. Madden 2001 also features individualized details, easy-to-use interface, dynamically enhanced audio and play-by-play recorded with John Madden and his broadcast partner, Pat Summerall, and more!",https://metacritic.com/game/playstation/madden-nfl-2001
33,Sacrifice (2000),pc,"Nov  5, 2000",,89,8.7,Shiny Entertainment,Interplay,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Fantasy', ',                                            ', 'General', ',                                            ', 'Fantasy', ' ']",No Online Multiplayer,M," I really enjoy the level editor, because you're free to use all characters and graphics... Only it was hard to find the right triggers, but I figured it all out... ",https://metacritic.com/game/pc/sacrifice-2000
34,Samba de Amigo,dreamcast,"Oct 16, 2000",,89,8.3,Sonic Team,Sega,"['Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Music', ' ']",,E,Samba on the wii I would give a 7 but in metascore it would be 73. This one in metascore would be a 90. This game is close to perfect with great gameplay and replay value and much more.,https://metacritic.com/game/dreamcast/samba-de-amigo
35,Homeworld: Cataclysm,pc,"Sep  7, 2000",,89,8.8,Barking Dog,Sierra Entertainment,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ' ']",1-4 ,E,"The shocking truth that so many people would never really want to consider here, is that Cataclysm is not only a fantastic sequel, but hands down- the best game in the series.  What we can immediately pull away from the amazing presentation is the knowledge that a very intelligent developer named ""Barking Dog Studios"" saw the potential for the series and worked very hard to make it a better experience all around.  If anyone hasn't played Homeworld in a while, you'll remember that it had a fantastically executed story held back just a smidge by occasionally buggy fleet A.I., a killer difficulty curve after the 3rd mission, an almost unfair amount of frustration at times, and of course some cumbersome interface quirks.  This has really all been cleared up by Barking Dog, since not only have they patched and filled some of the irksome frustrations of the interface, but they've completely cleaned up the issue with unit balance as well.  Incorporating a unit cap was an incredibly good idea, it adds quite a bit more strategy in when you choose to build your units.  Though this was frowned upon as an overall game-changing mechanic, I thought it made unit preservation that much more important.  And with how much faster paced Cataclysm is compared to its predecessor- it makes a good deal of sense to implement that feature.  Without getting too much into the story, the actual flow of combat is what really drove me to enjoy this game over and over again.  The back and forth of the main factions in game are nothing short of nerve-racking.  Slowly preparing a fleet to do battle with a foe that can reverse your technology and assimilates your ships is terrifying and incredibly interesting.  Working out the balance of your fleet, researching new ways to counter your borg-like foe are all part of the campaign as well as the skirmish modes.  To mention briefly the sound design is nothing short of brilliant, its much more engaging than the original game, though some of the voice work does sound a little goofy initially, overall its very well implemented as well.  The atmospheric soundtrack is back, and though it doesn't feature anything that standouts as well as the first game, it is still very good.  The games engine itself was starting to see some gray hairs unfortunately, so of course it was polished as well as it could be for 2000.  Between the much more involved story line, the pacing of various space battle, the more efficient research and harvesting system- the game easily outdoes 1999's origin tale.  If not by design alone, it certainly features a much more engaging plot that really goes all out in conveying the urgency of stopping your mistake that was born from foolish ignorance.  If you have always wondered what the best ""sequel"" was, this is it, this is the actual ""Homeworld 2"" and their is really nothing like it inside the real time strategy genre.",https://metacritic.com/game/pc/homeworld-cataclysm
36,Descent 3,pc,"Jun 14, 2000",,89,7.7,Outrage Games,Interplay,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",1-16 ,T,"Descent 2 ended with you drifting helplessly in deep space. Just as your life support begins to fail, you are miraculously rescued by a group of renegade researchers. Soon after, the researchers confide that a Dr. Swietzer has been secretly developing the deadly robot virus you've encountered in the mines. Upon agreeing to help the researchers locate Swietzer, you learn that Dravis, the corporate executive who contracted you, not only is working with Swietzer, but intentionally sabotaged your warp drive, leaving you stranded in the depths of space. Rejuvenated with a desire for revenge, you focus your search for Swietzer, and eagerly await your next meeting with Dravis. The gut-wrenching Descent saga continues with more pulse-pounding action than ever before. Dive into massive subterranean strongholds and experience a whole new degree of freedom powered by the all-new Fusion engine. Test your piloting skills against an army of assault-bots using an extensive arsenal of firepower. Prepare yourself for an explosive new 3D action-experience that will turn your world INSIDE-OUT! [Interplay]",https://metacritic.com/game/pc/descent-3
37,WWF No Mercy,nintendo-64,"Nov 17, 2000",,89,8.5,Aki Corp.,THQ,"['Action', ',                                            ', 'Fighting', ',                                            ', 'Wrestling', ' ']",1-4 ,T,"Jump into the ring with the biggest, baddest jambronis around and experience brutal WWF action never before seen in a console game! Over 65 WWF superstars, all-new Ladder matches, and all-new Double-Team moves, like the Dudley 3D Deathdrop! Take on the entire Federation in Survival Mode. Take the action out of the ring in 10 different backstage areas!",https://metacritic.com/game/nintendo-64/wwf-no-mercy
38,NHL 2001,playstation,"Sep 26, 2000","['PC', 'PlayStation 2']",88,7.4,Page 44 Studios,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Sim', ' ']",,E," A truly enjoyable hockey experience. I do not look at the graphics, which are not that bad either, but at the great gameplay. You'll play it again and again. The AI is superb and it puts you in the game! Exellent game! If you love hockey, sport, or own a playstation, go buy this game! NOW!!",https://metacritic.com/game/playstation/nhl-2001
39,Excitebike 64,nintendo-64,"Apr 30, 2000",,88,8.1,Left Field Productions,Nintendo,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Motorcycle', ',                                            ', 'Motocross', ' ']",,E,"Experience extreme MX! You grind your way through the hairpin turn, a wall of mud exploding in your wake. Your next jump launches you into the air - you pull off a spectacular double no-footed can-can and become an instant legend! In Excitebike 64, you'll find all the high-flying action, heart-stopping stunts and bone-jarring crashes of the extreme sport of motocross. It'll set the daredevil inside you free. 20 stadium tracks and awesome outdoor courses - plus six different riders with six unique styles!",https://metacritic.com/game/nintendo-64/excitebike-64
40,Superbike 2001,pc,"Oct  9, 2000",,88,6.8,Milestone S.r.l,EA Sports,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Simulation', ',                                            ', 'Motorcycle', ',                                            ', 'Automobile', ',                                            ', 'Street', ',                                            ', 'Street', ' ']",1-6 ,E,,https://metacritic.com/game/pc/superbike-2001
41,Ultimate Fighting Championship,dreamcast,"Aug 29, 2000",,88,7.4,Anchor (Legacy),Crave,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",,T,"The Ultimate Fighting Championship (UFC) is the premier mixed martial arts event in the world. There are no flying chairs or unrealistic moves. Spectators expect and demand to see true-to-life combat. Now, the ultimate fighting event comes to the Dreamcast as the most realistic fighting game ever created.",https://metacritic.com/game/dreamcast/ultimate-fighting-championship
42,Counter-Strike,pc,"Nov  8, 2000",,88,9.2,The Counter-Strike Team,Sierra Entertainment,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Modern', ',                                            ', 'Tactical', ',                                            ', 'Modern', ' ']",Online Multiplayer,M,"Counter-strike(1.0 - 1.6 not source) is one of the greatest esport fps games(if not the greatest) in the gaming history and is still worth buying today. Graphics doesnt matter for a good gamer, gameplay does...",https://metacritic.com/game/pc/counter-strike
43,Diablo II,pc,"Jun 28, 2000",,88,8.8,Blizzard North,Blizzard Entertainment,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Action RPG', ' ']",Up to 8 ,M,"In Diablo II, return to a world of dark fantasy. As one of five distinct character types, explore the world of Diablo II -- journey across distant lands, fight new villains, discover new treasures, and uncover ancient mysteries, all in the quest to stop the Lord Of Terror, once and for all.  [Blizzard Entertainment]",https://metacritic.com/game/pc/diablo-ii
44,Power Stone 2,dreamcast,"Aug 23, 2000",,87,8.8,Capcom,Capcom,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",,T,"The world's most revolutionary fighting game does it again! Power Stone 2 takes go-anywhere, grab-anything combat, and introduces awesome new innovations to the hit arcade fighting series. Now, up to four players wage insane battles in fully interactive, multi-level stages. Master over 120 different items used in battle - weapons, vehicles traps, power-upsand more! As if chaotic swashbuckling battles weren't enough, combine forces with other players to battle monstrous bosses to win the game!",https://metacritic.com/game/dreamcast/power-stone-2
45,MechWarrior 4: Vengeance,pc,"Nov 23, 2000",,87,7.6,FASA Studio,Microsoft Game Studios,"['Simulation', ',                                            ', 'Sci-Fi', ',                                            ', 'Vehicle', ',                                            ', 'Mech', ',                                            ', 'Combat', ' ']",1-16 ,T,"Что может быть круче больших человекоподобных роботов будущего сражающихся между собой с применением лазеров, снарядов и ракет?",https://metacritic.com/game/pc/mechwarrior-4-vengeance
46,Thief II: The Metal Age,pc,"Mar 23, 2000",,87,8.9,Looking Glass Studios,Eidos Interactive,"['Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'General', ',                                            ', 'Fantasy', ' ']",No Online Multiplayer,M,"On the streets and rooftops of a darkened city, where the forces of a corrupt sheriff loom, it takes someone with a soft touch and even softer step to stay ahead of the law. For a master thief like Garrett, the choices are clear: profit or perish. Thief II: The Metal Age expands on the smash-hit ""first-person sneaker"", Thief: The Dark Project, demanding a whole new level of stealth, strategy, and skill to survive. [Eidos Interactive]",https://metacritic.com/game/pc/thief-ii-the-metal-age
47,Icewind Dale,pc,"Jun 29, 2000",,87,8.3,Black Isle Studios,Interplay,"['Role-Playing', ',                                            ', 'PC-style RPG', ',                                            ', 'General', ',                                            ', 'PC-style RPG', ',                                            ', 'Western-Style', ' ']",,T,"A completely new Advanced Dungeons & Dragons adventure with an epic storyline in the tradition of ""Baldur's Gate."" Includes 3-D technology developed for ""Baldur's Gate II"" that allows for incredible spell and environment effects. New spells, equipment, and abilities provide a higher level of gameplay.  [Interplay]",https://metacritic.com/game/pc/icewind-dale
48,Grand Prix 3,pc,"Aug 24, 2000",,87,7.4,Hasbro Interactive,Hasbro Interactive,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Simulation', ',                                            ', 'Formula One', ',                                            ', 'Formula One', ',                                            ', 'Automobile', ' ']",1-4 ,E,,https://metacritic.com/game/pc/grand-prix-3
49,Zeus: Master of Olympus,pc,"Oct 22, 2000",,87,8.7,Impressions Games,Sierra Entertainment,"['Strategy', ',                                            ', 'General', ',                                            ', 'General', ',                                            ', 'Management', ',                                            ', 'Government', ' ']",No Online Multiplayer,E,"Recreate your favorite legends from Greek mythology as you build and rule beautiful city-states. Help Hercules defeat the Hydra, Odysseus win the Trojan War, or Jason retrieve the Golden Fleece. You'll make friends in high places, get involved in the affairs of immortals, and even meet Zeus himself.  [Sierra Studios]",https://metacritic.com/game/pc/zeus-master-of-olympus
50,Spider-Man,playstation,"Aug 30, 2000",,87,8.6,Neversoft Entertainment,Activision,"['Action Adventure', ',                                            ', 'Sci-Fi', ' ']",1 Player,E,"YOU DON'T JUST PLAY IT... YOU LIVE IT He spins a web, swings across the sky and lands with a somersault onto the Daily Bugle building. Who is this masked hero? It's you! Fight, jump and web-sling as Spider-Man as you take on a legion of sinister villains. The city is depending on you. Start swinging...",https://metacritic.com/game/playstation/spider-man
51,NBA Live 2001,playstation,"Oct 16, 2000","['PC', 'PlayStation 2']",86,7.1,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Basketball', ',                                            ', 'Sim', ' ']",1-8 ,E,,https://metacritic.com/game/playstation/nba-live-2001
