,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
22,Call of Duty 2,xbox-360,"Nov 17, 2005",['PC'],89,8.3,Infinity Ward,Activision,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Historic', ',                                            ', 'Historic', ',                                            ', 'Arcade', ' ']",1-16 ,T,"Call of Duty 2 lets players experience four individual soldier stories as they overcome insurmountable odds in multiple campaigns. Players have the freedom to follow each of the four storylines through for the ultimate character-driven experience, or they can engage in the historic battles chronologically for quick hitting action. Infinity Ward has also expanded the scope of combat to deliver a truly realistic battlefield experience. Squads now have the freedom to take on a variety of mission objectives, on expansive battlefields that allow for multiple paths and the ability to utilize actual combat tactics like outflanking and fire and maneuver capabilities. Call of Duty 2's new engine and A.I. technology set the stage for authentic squad combat and astonishing action. Concealment can be key as battlefield smoke or even deployed smoke grenades cloud visibility. Weather effects such as the dusty sandstorms of North Africa and whiteout blizzard conditions of Russia, for example, will keep soldiers glued to their bunkers. The team has also employed a state-of-the-art Battle Chatter System that brings the action to life as squad-mates bark out context-sensitive updates in real-time to players through an advanced A.I. system. [Activision]",https://metacritic.com/game/xbox-360/call-of-duty-2
23,Burnout Revenge,xbox,"Sep 13, 2005",,89,8.5,Criterion Games,Electronic Arts,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Arcade', ' ']",6  Online,E10+,"Burnout Revenge is a racing game in which your desire for destruction is as important as your ability to reach the finish line. The sequel to Burnout 3 adds some new features such as detailed car damage, crash combos, and a meter that rewards vengeance on the road. Game modes run the range from pure racing to pure destruction on a handful of real-world locations, including Detroit and Rome. Burnout Revenge also supports online play for challenging other players.",https://metacritic.com/game/xbox/burnout-revenge
24,Dragon Quest VIII: Journey of the Cursed King,playstation-2,"Nov 15, 2005","['3DS', 'iPhone/iPad']",89,8.7,Level 5,Square Enix,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1 Player,T,"The world of Dragon Quest VIII is created with breakthrough 3D graphics. The world, which includes fields, towns and dungeons, allow players to move around seamlessly. The graphics are of a high-quality animation, and players can feel as if they are walking around inside the world created by Character Designer, Akira Toriyama. The battle scenes and monsters make users feel as if they were actually facing them All of the monsters and characters are transformed with 3D graphics. Battle scenes provide astrong presence of characters and monsters due to its stunning visuals. Moreover, both new andfamiliar monsters have been recreated with uniquely detailed animation. Characteristic monsters popular among fans of Dragon Quest VIII come alive with a fresh breath of life. An entirely new original score by Koichi SugiyamaKoichi Sugiyama, the composer of Dragon Quest VIII and all of the music from previous titles in the series, composed an entirely original score. A classic and elegant score, the music is also memorable and will leave people humming the tunes. The impressive score makes the journey much more adventurous and paints each scene with emotion. [Square Enix]",https://metacritic.com/game/playstation-2/dragon-quest-viii-journey-of-the-cursed-king
25,NBA Street V3,playstation-2,"Feb  8, 2005",,89,8.5,EA Canada,EA Sports Big,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Basketball', ',                                            ', 'Arcade', ' ']",2  Online,E,"The third chapter in the multi-platinum-selling NBA Street series rises above the rim and expands on the customization and variety of game modes and gameplay. Gamers can build their reputation as they create the future of street basketball with all-new jaw-dropping, ankle-breaking, rim-shaking moves in visually stimulating environments, from favorite courts like ""The Cage"" and ""Rucker Park"" to the next generation of streetball sanctuaries, like ""Venice Beach"". It all adds up to give V3 a revolutionary style all its own. Featuring NBA legends, today's top stars, and original characters from past editions, NBA Street V3 reaches new heights by making over-the-top, larger-than-life moves even bigger in this action-packed, arcade-style game. Customize your baller, build courts from the ground up, throw one down in an all-new dunk contest and go online to put your reputation to the test. [Electronic Arts]",https://metacritic.com/game/playstation-2/nba-street-v3
26,Jade Empire,xbox,"Apr 12, 2005","['iPhone/iPad', 'PC', 'Xbox 360']",89,8.5,BioWare,Microsoft Game Studios,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",1 Player,M,"Set in an ancient world inspired by mythical China, Jade Empire lets you train under your master's watchful eye as you learn powerful martial arts and mystical powers. When danger threatens, you'll travel across the world, from the harsh mountains of the Land of Howling Spirits to the lush gardens of the Imperial City. In your adventures, you must face powerful human and supernatural foes, learn the exotic and magical martial arts, and discover the darkest secrets of the world. Practice the greatest fighting styles and defeat the most powerful enemies to become a master of martial arts.",https://metacritic.com/game/xbox/jade-empire
27,NBA Street V3,xbox,"Feb  8, 2005",['PlayStation 2'],89,7.9,EA Canada,EA Sports Big,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Basketball', ',                                            ', 'Arcade', ' ']",2  Online,E,"The third installment of NBA Street advances the series by adding more customization, different game modes, and new gameplay features. Now you can build both your reputation and show-stopping Gamebreakers on the streets by performing all-new flashy dunks, dribble tricks, and combos. Step into the shoes of NBA legends, current basketball stars, and original characters from previous games. Play in familiar courts, such as The Cage and Rucker Park, or create your own court from the ground up. NBA Street V3 also features a new dunk contest and online multiplayer modes.",https://metacritic.com/game/xbox/nba-street-v3
28,The Legend of Zelda: The Minish Cap,game-boy-advance,"Jan 10, 2005",,89,8.9,Flagship,Nintendo,"['Action Adventure', ',                                            ', 'Fantasy', ' ']",1 Player,E,"Link returns in an all-new Game Boy Advance adventure. When the sorcerer Vaati turns Princess Zelda to stone, the king of Hyrule sends Link on a quest that takes him to all-new locations. Using the power of a mystical hat called the Minish Cap, Link must travel through a fantastic world rife with new items, puzzles, and bosses. As Link, you can shrink down to either battle large enemies from within or find secret items. You can also unlock items and solve puzzles by fusing together magic relics.",https://metacritic.com/game/game-boy-advance/the-legend-of-zelda-the-minish-cap
29,Guild Wars,pc,"Apr 26, 2005",,89,8.4,ArenaNet,NCSOFT,"['Role-Playing', ',                                            ', 'Miscellaneous', ',                                            ', 'General', ',                                            ', 'General', ',                                            ', 'Compilation', ',                                            ', 'Massively Multiplayer', ' ']",64+ ,T,"Guild Wars takes the best elements of today's massively multiplayer online games and combines them with a new mission-based design that eliminates the tedium of those games. You can meet new friends in towns or outposts, form a party, and then go tackle a quest together. Your party always has its own unique copy of the quest map, so camping, kill-stealing, and long lines to complete quests are all things of the past. Within a quest you have unprecedented freedom and power to manipulate the world around you: your magic can build bridges and open up new pathways, or it can burn down forests and tear the ground asunder. You don't have to spend countless hours on a leveling treadmill to get to the interesting parts of the game, because combat is designed to be strategically interesting and challenging right from the beginning. You don't have to spend hours running around the world to prepare for a quest, because Guild Wars allows you to instantly travel to the beginning of any quest that you've previously unlocked. You'll never spend days playing only to discover that choices you made early on have left you with a permanently uncompetitive character, because the unique skill system in Guild Wars allows infinite experimentation but doesn't allow bad decisions to ruin a character. And you'll never meet new players only to discover that you can't play with them or compete against them because their characters are on a different server than yours; in Guild Wars, all characters live in one seamless world. [NCsoft]",https://metacritic.com/game/pc/guild-wars
30,Castlevania: Dawn of Sorrow,ds,"Oct  4, 2005",,89,8.5,Konami,Konami,"['Action', ',                                            ', 'Role-Playing', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', 'Action RPG', ',                                            ', '2D', ',                                            ', '2D', ',                                            ', '', ' ']",No Online Multiplayer,T,"The year is 2036, one year after the events of ""Castlevania: Aria of Sorrow."" Soma Cruz finds himself at the center of a mysterious cult's plan to resurrect their evil lord and master Dracula. In order to save himself and protect the lives of those he loves, Soma must infiltrate the enemy's home base, a towering replica of Dracula's castle that is teaming with monstrous creatures. Defeat foes with the ""Magic Seal"" system using the touch screen. Exchange souls with other players via the DS wireless connection. Features an incredible musical score, next-gen graphics & stunning special effects. [Konami]",https://metacritic.com/game/ds/castlevania-dawn-of-sorrow
31,Gran Turismo 4,playstation-2,"Feb 22, 2005",,89,8.7,Polyphony Digital,SCEA,"['Driving', ',                                            ', 'Racing', ',                                            ', 'GT / Street', ' ']",1-6 ,E,"Gran Turismo 4 features a truly authentic racing experience spanning 100 years of automotive history. Packed with more cars, courses, race modes and online gameplay via the Network Adaptor, Gran Turismo 4 delivers enhanced, if not perfected game physics and graphics. New physics engine adding a higher level of realism in cars, which allows for cars to be handled easier. More than 5,000 polygons per vehicle capture exceptional detail, right down to the disc brakes behind the wheel. Up to 100 courses including Nurburgring, New York City, the Grand Canyon, Tsukuba Circuit, Fuji Speedway, Citta di Aria, Hong Kong, Costa di Amalfi and others. Includes courses that can be played in reverse mode. More than 500 vehicles encompassing manufacturers from around the world with a range from vintage to modern models seen today. All vehicles are fully customizable from racing tires to gear ratio. Race opponents posses advanced artificial intelligence, which allows for behavior that captures human-like emotion. Compatible with the Logitech Driving ForceTM Pro Wheel. GT Career 'Simulation' Mode ? Via the GT Universe, players start from the bottom and race to earn money, unlock cars and courses, buy and sell cars and upgrade parts while competing in more than 200 various championship races. GT Online Mode ? Features head-to-head racing for up to six players per race. Chat functionality and in-depth menu screens for the ability to build communities to interact about automotive topics. GT Arcade Mode - Players compete against each other or the artificial intelligence with select cars on select courses. More cars and course are available in the GT Arcade Mode when they are unlocked in the GT Career Simulation Mode. GT Photo Mode ? Players can travel around the globe with their car(s) and conduct photo sessions in various popular locations that include Piazza San Marco, Shibuya, Tsumago, Sagano and more. Once the photo is taken in the game, the player can save it to their memory card and have the option to share with friends or print out a color copy via a USB Printer. [Sony]",https://metacritic.com/game/playstation-2/gran-turismo-4
