,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,Rayman Legends,playstation-3,"Sep  3, 2013","['PC', 'PlayStation 4', 'PlayStation Vita', 'Stadia', 'Wii U', 'Xbox 360', 'Xbox One']",91,8.6,Ubisoft Montpellier,Ubisoft,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",No Online Multiplayer,E10+,"Rayman Legends is the follow-up to Rayman Origins and brings multiplayer interactions for you to employ. The Glade of Dreams is in trouble again. During a 100-year nap, the nightmares multiplied and spread, creating new monsters even scarier than before. These creatures are the stuff of legend… Dragons, giant toads, sea monsters, and even evil luchadores. With the help of Murfy, Rayman and Globox awake and must now help fight these nightmares and save the Teensies.",https://metacritic.com/game/playstation-3/rayman-legends
11,The Legend of Zelda: A Link Between Worlds,3ds,"Nov 22, 2013",,91,9.0,Nintendo,Nintendo,"['Action RPG', ',                                            ', 'Role-Playing', ',                                            ', 'Action Adventure', ',                                            ', 'General', ',                                            ', 'Action RPG', ',                                            ', 'Open-World', ' ']",No Online Multiplayer,E,"What initially looked like a game leaning on the aging crutches of A Link to the Past has turned out to be a thoroughly poignant, vivid and immensely satisfying game worthy of standing on its own two feet. Set in the world of A Link to the Past, Link Between Worlds makes the serendipitous combination of a reinvigorating spark with a meaty hit of nostalgia. Presenting freedom of choice gameplay not seen since the original, The Legend of Zelda: A Link Between Worlds makes no effort to hold the players hand through the richly dense world of Hyrule  and it works brilliantly. Rather than following in the footsteps of Game Freak and introducing the franchise to a new generation of audiences at the risk of patronising its long term fans, (I’m looking at you Pokémon X and Y) Link Between Worlds pays homage to those of us who have followed Link since his debut over 25 years ago  all whilst paving the way for a reinvention of what it means to make a Zelda game. The puzzles in Link Between Worlds are, as aforementioned, immensely satisfying. I could almost hear the pieces of a riddle snap together in my head as I strived to calculate the answer. It’s a feeling experienced whilst playing the Professor Layton series, but puzzle-solving in this game is made relevant and interesting by the vivid world, close to perfect combat and awe-inspiring imagination. This is a beautiful game, presenting a colourful and vibrant world that just seems to radiate adventure and exploration. The characters are complex and interesting, but perhaps the biggest achievement in terms of its presentation is the silky-smooth 60fps frame rate which stays consistent throughout this 18 hour adventure  even with the 3D effect turned on.",https://metacritic.com/game/3ds/the-legend-of-zelda-a-link-between-worlds
12,flower,playstation-4,"Nov 15, 2013","['iPhone/iPad', 'PC', 'PlayStation 3', 'PlayStation Vita']",91,7.3,Bluepoint Games,SCEA,"['General', ',                                            ', 'Miscellaneous', ',                                            ', 'General', ' ']",1 Player,E,"The pioneers that brought you the PLAYSTATION Network title flOw are back with another concept that challenges traditional gaming conventions. Flower expands the team's tradition of delivering simple gameplay, accessible controls and a medium to explore emotional chords uncommon in video games. In Flower, the surrounding environment, most often pushed to the background in games, is pulled to the forefront and becomes the primary ""character."" The player fades from an external and stressful world in the opening of this fresh and genuine game only for PS3, and journeys through beautifully vivid landscapes, changing the his surroundings and exploring nature along the way.",https://metacritic.com/game/playstation-4/flower
13,Spelunky,pc,"Aug  8, 2013","['PlayStation 3', 'PlayStation 4', 'PlayStation Vita', 'Switch', 'Xbox 360']",90,7.4,Derek Yu,Mossmouth,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",No Online Multiplayer,,"Гениальная игра, по-другому и не скажешь. Словно делалась гением - в ней все вроде бы идеально просто с первых минут, однако в то же самое время очень сложно пройти ее быстро, до конца, без единого сохранения. Собственно в этом и цель игры. Просто стоить пробовать и самое главное не бросать сразу, если не понравится в первые несколько часов. Потому что именно так было у меня, когда я начал и поиграл пару дней, забросил даже на месяц где-то, а потом вновь вернулся и еще играл несколько раз и стало все интересней и интересней. Потом еще больший энтузиазм настигает, когда узнаешь столько нового, когда, казалось бы, ты уже все знаешь. Играл давненько ее уже. Конечно, после стольких часов игры + на пиратке еще наиграно было около 100 часов, она может надоесть. Однако есть индивиды, которые в ней 1000+ часов имеют. Сам лично вдохновлялся известными по этой игре стримерами на Twitch (Pibonacci, Kinijup, LateDog, dtea и krille71). Очень советую сперва смотреть стримы Pibonacci (возможно он уже не играет в нее щас, в чем я почти 100% уверен, однако парень поставил много рекордов в этой игре в спидранах). Не советую только смотреть сразу стримеров. Играйте сперва вслепую. Порекомендую в нее играть часов 30-40 хотя бы, вообще никуда не заглядывая (ни на youtube, твич, различные вики и т.п.). Спустя три года до сих пор ее считаю лучшим платформером за всё время существования. Ну и небольшая заметка для тех, кто наиграл или наиграет в нее сотню часов и более - загляните обязательно на оф. сайт рекордов по этой игре со ссылками на эти рекорды с видео - mosstierТОЧКАcom. Там когда-то был и я, а может и сейчас есть, единственный участник из стран СНГ, кто запостил туда свой никчемный рекорд на 50+ место)))). И да, когда вы увидите на этом сайте рекорды, когда какие-то сверхразумы проходят эту игру всякими способами просто с бешеной скоростью в кратчайшее время, у вас наверное мозг взорвется или челюсть отпадет в восторге и оху*нии от увиденного)) Удачи!",https://metacritic.com/game/pc/spelunky
14,The Legend of Zelda: The Wind Waker HD,wii-u,"Sep 20, 2013",,90,9.0,Nintendo,Nintendo,"['Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ',                                            ', 'Open-World', ' ']",No Online Multiplayer,E10+,"As the purported definitive version of the game, The Legend of Zelda: The Wind Waker HD is remastered and presented in 1080p graphics. Gamers can experience high-definition cell-shaded presentation on their TVs or entirely on the Wii U GamePad controller. The streamlined interface lets gamers easily manage your inventory—simply slide an item onto any button. Instantly view maps and zoom in on the GamePad controller's touch screen. Enjoy a breezy cruise with the original sail, or switch to the brand-new Swift Sail that lets you gather the wind and speed across the waves. With the new Tingle Bottle feature, you can connect with others over Miiverse. Comments or screenshots others have posted on Miiverse may wash up on the shore or appear in other locations, tucked into bottles. Whenever you want, move around the world in first-person mode, using the GamePad gyroscope to look around you and aim your bow, hookshot, Picto Box, or telescope. You can store more pictographs with your improved Picto Box—handy for creating figurines—and share them with other players on Miiverse. Your pictures, game tips, and messages may also appear in another player's game. Take the adventure to new levels with Hero Mode, available from the moment you start the game. In this mode, you only regain health when you earn a new heart piece or container, use a red potion, or visit a fairy fountain. Also, your enemies do double the damage. [Nintendo]",https://metacritic.com/game/wii-u/the-legend-of-zelda-the-wind-waker-hd
15,Brothers: A Tale of Two Sons,pc,"Sep  3, 2013","['iPhone/iPad', 'PlayStation 3', 'PlayStation 4', 'Switch', 'Xbox 360', 'Xbox One']",90,8.5,Starbreeze,505 Games,"['Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ',                                            ', 'Linear', ' ']",No Online Multiplayer,T,"Great storyline, it speaks to me like no other game I've played so far. Really connects the player to the game and makes you feel something special all thru every second of it! Love",https://metacritic.com/game/pc/brothers-a-tale-of-two-sons
16,Dota 2,pc,"Jul  9, 2013",,90,6.5,Valve Software,Valve Software,"['General', ',                                            ', 'Fantasy', ',                                            ', 'MOBA', ',                                            ', 'Strategy', ',                                            ', 'Real-Time', ',                                            ', 'MOBA', ' ']",Up to 10 ,,На момент написания провёл более 4400 часов в этой замечательной игре. Dota2 - лучшее что случалось со мной за всю мою жизнь,https://metacritic.com/game/pc/dota-2
17,Rayman Legends,xbox-360,"Sep  3, 2013","['PC', 'PlayStation 3', 'PlayStation 4', 'PlayStation Vita', 'Stadia', 'Wii U', 'Xbox One']",90,8.2,Ubisoft Montpellier,Ubisoft,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",No Online Multiplayer,E10+,"Rayman Legends is the follow-up to last year's Rayman Origins and aims to bring multiplayer interactions for you to use. The Glade of Dreams is in trouble again. During a 100-year nap, the nightmares multiplied and spread, creating new monsters even scarier than before. These creatures are the stuff of legend… Dragons, giant toads, sea monsters, and even evil luchadores. With the help of Murfy, Rayman and Globox awake and must now help fight these nightmares and save the Teensies.",https://metacritic.com/game/xbox-360/rayman-legends
18,Skylanders Swap Force,wii-u,"Oct 13, 2013","['3DS', 'PlayStation 3', 'PlayStation 4', 'Xbox 360', 'Xbox One']",89,6.4,Vicarious Visions,Activision,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '3D', ',                                            ', '3D', ' ']",,E10+,"In Skylanders SWAP Force, Portal Masters embark on an adventure in the mysterious Cloudbreak Islands, where a magical volcano gives the heroes the power to swap halves, turning them into a special team known as the SWAP Force. By reassembling this team, Portal Masters must send back Kaos and his evil plan to Cloudbreak in order to save Skylands.",https://metacritic.com/game/wii-u/skylanders-swap-force
19,Rocksmith 2014 Edition,pc,"Oct 22, 2013","['PlayStation 3', 'PlayStation 4', 'Xbox 360', 'Xbox One']",89,7.9,Ubisoft,Ubisoft,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Music', ',                                            ', 'Music', ' ']",No Online Multiplayer,T,"I've always wanted to play guitar and excelled at Guitar Hero!  Fast forward to 2013 and finally, a game which will help me play a 'real guitar'.  I grabbed Rocksmith 2014 during the Steam winter sale and haven't looked back.  An excellent teaching experience that will help me accomplish one of my all time goals.  Thank you Ubisoft for making the world a better place.",https://metacritic.com/game/pc/rocksmith-2014-edition
20,Spelunky,playstation-vita,"Aug 27, 2013","['PC', 'PlayStation 3', 'PlayStation 4', 'Switch', 'Xbox 360']",88,7.9,Mossmouth,Mossmouth,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",No Online Multiplayer,T,"Spelunky is a unique platformer with randomized levels that offer a new and challenging experience each time you play! Journey deep underground and explore fantastic places filled with monsters, traps, and treasure. Fully-destructible environments open up lots of strategies and make it a blast to master the game's many secrets.",https://metacritic.com/game/playstation-vita/spelunky
21,Deus Ex: Human Revolution - Director's Cut,wii-u,"Oct 22, 2013","['PC', 'PlayStation 3', 'Xbox 360']",88,8.5,Eidos Montreal,Square Enix,"['Action Adventure', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ' ']",No Online Multiplayer,M,"In Deus Ex: Human Revolution you play Adam Jensen, a security specialist, handpicked to oversee the defense of one of America's most experimental biotechnology firms. But when a black ops team breaks in and kills the scientists you were hired to protect, everything you thought you knew about your job changes. At a time when scientific advancements are routinely turning athletes, soldiers and spies into super-enhanced beings, someone is working very hard to ensure mankind's evolution follows a particular path. You need to discover why - because the decisions you take and the choices you make will be the only things that can determine mankind's future. ",https://metacritic.com/game/wii-u/deus-ex-human-revolution---directors-cut
22,Crusader Kings II: The Old Gods,pc,"May 28, 2013",,88,8.7,Paradox Development Studio,Paradox Interactive,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Historic', ',                                            ', 'General', ',                                            ', 'Historic', ' ']",,,"I'm I'm willing to forgive the Paradox DLC show in this case since the core game is truly worth it. It seems almost a miracle that after years and years of making sausage machines, they have (perhaps by accident) arrived at the architectual basis for a TRULY GREAT GAME. Crusader Kings 2 is a great game. No mistake. But it's still a little shy of perfect. However rather than the mediocre expansions of other Paradox titles, we find (miraculously!) that the major DLC for CC2 REALLY is improving the game. If they somehow find the way to build a GAME around this engine: scenarios, campaigns, cut scenes, narratives: we could well end up with the supreme strategy video game experience! Power yo you Paradox! On to the peak! This team may be the first to scale the Everest of game design! Even short of perfection, what they are selling now is work every copek and every crown! If you haven't tried this game buy it now and ALL the DLC. Applause! Bravo! Bravo",https://metacritic.com/game/pc/crusader-kings-ii-the-old-gods
23,FIFA 14,xbox-one,"Nov 19, 2013","['3DS', 'iPhone/iPad', 'PC', 'PlayStation 3', 'PlayStation 4', 'PlayStation Vita', 'Wii U', 'Xbox 360']",88,5.8,EA Canada,EA Sports,"['Sim', ',                                            ', 'Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Soccer', ',                                            ', 'Sim', ' ']",Up to 22 ,E,"Shooting has been transformed. Players now have the intelligence to adjust their stride and approach angle to find the best position for hitting the back of the net. Well-hit balls feel satisfying and goals are rewarding. As well as quality strikes, players can now shoot while off balance or rushed. ",https://metacritic.com/game/xbox-one/fifa-14
24,Assassin's Creed IV: Black Flag,playstation-3,"Oct 29, 2013","['PC', 'PlayStation 4', 'Stadia', 'Wii U', 'Xbox 360', 'Xbox One']",88,8.1,Ubisoft,Ubisoft,"['Action Adventure', ',                                            ', 'Historic', ',                                            ', 'Historic', ',                                            ', 'Open-World', ' ']",Up to 8 ,M,"The year is 1715. Pirates rule the waters of the Caribbean and have established a lawless Republic. Among these outlaws is a lethal young captain named Edward Kenway. His notorious exploits earn the respect of legends like Blackbeard, but draw him into an ancient war that may destroy everything the pirates have built for themselves.",https://metacritic.com/game/playstation-3/assassins-creed-iv-black-flag
25,Star Wars Pinball: Balance of the Force,xbox-360,"Oct 16, 2013","['PlayStation 3', 'PlayStation Vita', 'Wii U']",88,6.1,Zen Studios,Zen Studios,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Parlor', ',                                            ', 'Pinball', ',                                            ', 'Pinball', ' ']",1 Player,E10+,,https://metacritic.com/game/xbox-360/star-wars-pinball-balance-of-the-force
26,XCOM: Enemy Within,xbox-360,"Nov 12, 2013","['iPhone/iPad', 'PlayStation 3']",88,7.7,Firaxis Games,2K Games,"['Sci-Fi', ',                                            ', 'Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ',                                            ', 'Tactics', ' ']",,M,"XCOM: Enemy Within is the expansion to the 2012 Game of the Year award-winning strategy game XCOM: Enemy Unknown.  Enemy Within adds an array of new abilities, upgrades and weapons to combat new enemy and alien threats. This expansion pack also introduces new maps, new tactical and strategic gameplay, and new multiplayer content providing a fresh new gameplay experience.",https://metacritic.com/game/xbox-360/xcom-enemy-within
27,Pokemon Y,3ds,"Oct 12, 2013",,88,7.5,Game Freak,Nintendo,"['Role-Playing', ',                                            ', 'Console-style RPG', ',                                            ', 'Console-style RPG', ',                                            ', 'Trainer', ' ']",Up to 4 ,E,"It's Pokémon.  It's perfect.  Play this game even if you have to literally steal a 3DS and the game.  A perfectly realized world that's immersive and tactical.  There's near endless replay value and a slew of new Pokémon that make the game better overall.  You owe it to yourself to plan this game.  If you've never played a Pokémon game before, this is the perfect gateway drug (I mean game).",https://metacritic.com/game/3ds/pokemon-y
28,The Stanley Parable,pc,"Oct 17, 2013",,88,8.1,Davey Wreden,Galactic Cafe,"['Action', ',                                            ', 'Adventure', ',                                            ', 'General', ',                                            ', 'General', ',                                            ', '3D', ',                                            ', 'First-Person', ',                                            ', 'Modern', ' ']",No Online Multiplayer,,"The Stanley Parable HD Remix is an updated version of the Half-Life 2 mod The Stanley Parable. It is a first person exploration game. You will play as Stanley, and you will not play as Stanley. You will follow a story, you will not follow a story. You will have a choice, you will have no choice. The game will end, the game will never end. [Steam]",https://metacritic.com/game/pc/the-stanley-parable
29,Guacamelee! Gold Edition,pc,"Aug  8, 2013",,88,7.5,DrinkBox Studios,DrinkBox Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,,"Guacamelee! is a Metroid-vania style action-platformer set in a magical Mexican inspired world. The game draws its inspiration from traditional Mexican culture and folklore, and features many interesting and unique characters. Guacamelee builds upon the classic open-world Metroid-vania style of games, by adding a strong melee combat component, a new dimension switching mechanic, and cooperative same-screen multiplayer for the entire story. The game also blurs the boundaries between combat and platforming by making many of the moves useful and necessary for both of these.",https://metacritic.com/game/pc/guacamelee!-gold-edition
30,Animal Crossing: New Leaf,3ds,"Jun  9, 2013",,88,8.7,Nintendo,Nintendo,"['Simulation', ',                                            ', 'Miscellaneous', ',                                            ', 'Virtual Life', ',                                            ', 'Virtual', ',                                            ', 'Virtual Life', ' ']",Up to 4 ,E,"There are no points or levels, just a myriad of sights and sounds, places and activities...all ready to explore. Spend your time passing new ordinances—or going fishing. Hang out at a coffee shop or visit a tropical island. It's up to you. Your game is what you make of it—and personalizing your world is part of the fun. Create cool patterns for clothing or furniture, build new structures in your town, design gardens and museum displays, and so much more. Time passes in the world of Animal Crossing just as it does in real life. Celebrate holidays and see the seasons change. Meet new visitors or get gifts from your neighbors.",https://metacritic.com/game/3ds/animal-crossing-new-leaf
31,Rocksmith 2014 Edition,xbox-360,"Oct 22, 2013","['PC', 'PlayStation 3', 'PlayStation 4', 'Xbox One']",87,7.5,Ubisoft,Ubisoft,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Music', ',                                            ', 'Music', ' ']",No Online Multiplayer,T,"The Original Rocksmith got me started.   Rocksmith 2014 is leaps and bounds ahead!  Seems to be Re-Written from ground up.   On Xbox360 and PC versions I've had ZERO Lag.  Very fast to get where I want to go. Songs that I played in Rocksmith 1 were brought over to the 2014 and there's even more to some of these songs, now that the new engine can recognized flourishes, chackas and other things that the original couldn't.  Almost have to unlearn some of what I've learned prior to play even better. What blew me out of the park was playing ""Carry On My Wayward Son"".  Having mastered it in RS1, the 2014 version was more indepth and the nuances I was missing from RS1 has arrived!  PLUS  it went from Distortion to Clean and back to Distortion RIGHT when it needed to without me having to do anything. OMG!! LOVE THIS GAME and GENRE!!  MORE MORE MORE! Also, I can finally say I want Rythym, Solo or sometimes even a mix, instead of trying to cover all in different areas, which is what sorta irritated me with RS1",https://metacritic.com/game/xbox-360/rocksmith-2014-edition
32,Pokemon X,3ds,"Oct 12, 2013",,87,7.5,Game Freak,Nintendo,"['Role-Playing', ',                                            ', 'Console-style RPG', ',                                            ', 'Console-style RPG', ',                                            ', 'Trainer', ' ']",Up to 4 ,E,"The best iteration in the whole series, thanks to many new features, online ease, wonderful visuals, and great exploration. Once the game is over there's not as many areas to explore as before, but you can still do a few side quests, hunt down ALOT of otherwise unobtainable rare pokemon in friend safari's, raise the ultimate Pokemon with much less frustration than before thanks to the wonderful new exp share, and most importantly, challenge the world easily through online battles.",https://metacritic.com/game/3ds/pokemon-x
33,Guacamelee!,playstation-vita,"Apr  9, 2013",['PlayStation 3'],87,8.3,DrinkBox Studios,DrinkBox Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",,E10+,"The game features a down on his luck Mexican named Juan Aguacate, who sets out to save the world when El Presidente's Daughter is kidnapped by an Evil Charro Skeleton. The story takes place in and around a small village in Mexico, and has the player travelling through alternate dimensions including ""The World of the Dead"" and ""The World of Nightmares"" on his quest to rescue the girl he loves.",https://metacritic.com/game/playstation-vita/guacamelee!
34,The Swapper,pc,"May 30, 2013","['PlayStation 3', 'PlayStation 4', 'PlayStation Vita', 'Wii U', 'Xbox One']",87,8.6,Facepalm Games,Facepalm Games,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",No Online Multiplayer,,"This ~5 hour game is an incredible experience. The atmosphere is built from the art direction, memory terminals, and sound design. The puzzles are thoughtful and challenging. The ending leaves you with an ambiguous choice of morality and forces reflection. The gamepad support is excellent although I haven't played it with K&M. If you enjoyed Braid, Portal, LIMBO, or other puzzle platformers, you should give this a shot.",https://metacritic.com/game/pc/the-swapper
35,Tomb Raider,playstation-3,"Mar  5, 2013","['PC', 'Xbox 360']",87,8.3,Crystal Dynamics,Square Enix,"['Action Adventure', ',                                            ', 'Modern', ',                                            ', 'General', ',                                            ', 'Modern', ',                                            ', 'Linear', ' ']",Up to 8 ,M,"By far the best PS3 game I've played for a LONG time! If you are a fan of the Uncharted series, then you're gonna love this one too. Great action and platforming with a story a lot like something from Uncharted. Although this is a somewhat dark and (sometimes) creepy game with quite a decent amount of blood and gore it's still an amazing game that's worthy of a replay sometime.",https://metacritic.com/game/playstation-3/tomb-raider
