,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,Call of Duty 4: Modern Warfare,pc,"Nov  5, 2007","['PlayStation 3', 'Xbox 360']",92,8.5,Infinity Ward,Activision,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Modern', ',                                            ', 'Modern', ',                                            ', 'Arcade', ' ']",Up to 18 ,M,"As Call of Duty 4: Modern Warfare's single player campaign unfolds, the player is introduced to new gameplay at every turn – one moment you are fast-roping from your Black Hawk helicopter after storming into the war zone with an armada of choppers, the next you are a sniper, under concealment, in a Ghillie suit miles behind enemy lines, the next you are engaging hostiles from an AC-130 gunship thousands of feet above the battlefield. Mixed with explosive action, Call of Duty 4: Modern Warfare also delivers special effects, including use of depth of field, rim-lighting, character self-shadowing, real time post-processing, texture streaming as well as physics-enabled effects. Infinity Ward deployed a dedicated team from the start to deliver a new level of depth to multiplayer. Building on the hit ""Call of Duty 2"" online experience, Call of Duty 4: Modern Warfare's new multiplayer provides the community an addictive and accessible experience to gamers of all levels. [Activision]",https://metacritic.com/game/pc/call-of-duty-4-modern-warfare
11,Guitar Hero II,xbox-360,"Apr  3, 2007",['PlayStation 2'],92,8.1,Harmonix Music Systems,RedOctane,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Music', ',                                            ', 'Music', ' ']",1-2 ,T,"Rock the Rhythm, Lead, and Bass Guitar tracks in the follow-up sequel to ""Guitar Hero."" Form your guitar duo and shred riffs cooperatively or go head to head in all new multiplayer modes. With over 55 tracks to rock out to, you'll go from Guitar Hero to Guitar god in one press of a fret button. Choose from multiple rock characters and jam at concert venues that grow in size as your rock career progresses. You'll start your rock career playing small clubs and bars, but if you play well you'll work your way up to stadiums and arenas. Guitar Hero II takes the guitar rock experience to new volumes by allowing players to play 3 different guitar tracks: Rhythm, Bass, and Lead. Guitar Hero II introduces all new multiplayer modes like: cooperative, pro-face off, and face off, letting 2 Guitar Heroes conduct their own symphonies of destruction. Shred School: Guitar Hero II features an all new practice mode, allowing Guitar Zeroes to become Guitar Heroes with enough practice. With Guitar Hero II for Xbox 360 rock rhythm, lead, or bass guitar tracks with downloadable content and the new X-Plorer controller, designed specifically for the Xbox 360. [RedOctane]",https://metacritic.com/game/xbox-360/guitar-hero-ii
12,Rock Band,xbox-360,"Nov 20, 2007","['iPhone/iPad', 'PlayStation 2', 'PlayStation 3']",92,8.0,Harmonix Music Systems,Electronic Arts,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Music', ',                                            ', 'Music', ' ']",4  Online,T,"Play together in your living room or across the world! Rock Band offers deep online functionality, allowing players to rock together whether they’re in Rhode Island or Reykjavik. Major record labels and leading music publishers have signed on to provide unrivaled access to master recordings and legendary rock artists – from punk, metal and alternative to classic and southern rock. Rock Band ships with 45 fearsome tracks from artists like Bon Jovi and The Ramones to Black Sabbath and Stone Temple Pilots. Full support for downloadable content delivers never-ending challenges. New content will be available every week. Download full albums for play with Rock Band including the iconic rock album 'Who's Next' by The Who. Metallica has signed on to offer several tracks as digitally-distributed game levels for Rock Band as well as ""Enter Sandman"" for the Rock Band ship disc. Create your own rock avatar! Mold a unique rocker using Rock Band's character creator. Chose from gender, body shape, face, hair, clothes, tattoos and signature moves. Don't forget to pick your specialized rockin’ instrument. Drumming in the spotlight! Showcase a real drum solo with Rock Band's freestyle drum fill windows featured in each song. Break out your own rhythm and style as anything goes! Vocalists can bring the crowd to their feet during Rock Band’s freestyle vocal fill windows. Ad-lib your own words or shout to the crowd to raise the rock intensity of the performance. Band mates can fail out of a song for poor performance, but the band still plays on. Rescue your failing mate by busting out signature moves and blistering solos to wow the crowd with showmanship. Earn bonus points for your band during Rock Band’s Unison Phrase opportunities if everyone plays perfectly. [Harmonix]",https://metacritic.com/game/xbox-360/rock-band
13,Team Fortress 2,pc,"Oct 10, 2007",,92,9.0,Valve Software,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Modern', ',                                            ', 'Tactical', ',                                            ', 'Modern', ' ']",Up to 32 ,M,"Team Fortress 2 (TF2) is the sequel to the game that put class-based, multiplayer team warfare on the map. TF2 delivers new gametypes, a signature art style powered by Valve’s next generation animation technology, persistent player statistics, and more. Unlike other ""class-based"" games that offer a variety of combat classes only, Team Fortress 2 packs a wild variety of classes which provide a broad range of tactical abilities and personalities, and lend themselves to a variety of player skills. Play as the flame-throwing Pyro, the room clearing Heavy, or the Spy, a master of disguises. Other classes include: Scout, Sniper, Medic, Engineer, Demoman, or Soldier. TF2 features the most advanced graphics of any Source-based game released to date – and the most exciting class-based action ever created. [Valve]",https://metacritic.com/game/pc/team-fortress-2
14,Rock Band,playstation-3,"Nov 20, 2007","['iPhone/iPad', 'PlayStation 2', 'Xbox 360']",92,8.1,Harmonix Music Systems,Electronic Arts,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Music', ',                                            ', 'Music', ' ']",4  Online,T,"Play together in your living room or across the world! Rock Band offers deep online functionality, allowing players to rock together whether they’re in Rhode Island or Reykjavik. Major record labels and leading music publishers have signed on to provide unrivaled access to master recordings and legendary rock artists – from punk, metal and alternative to classic and southern rock. Rock Band ships with 45 fearsome tracks from artists like Bon Jovi and The Ramones to Black Sabbath and Stone Temple Pilots. Full support for downloadable content delivers never-ending challenges. New content will be available every week. Download full albums for play with Rock Band including the iconic rock album 'Who's Next' by The Who. Metallica has signed on to offer several tracks as digitally-distributed game levels for Rock Band as well as ""Enter Sandman"" for the Rock Band ship disc. Create your own rock avatar! Mold a unique rocker using Rock Band's character creator. Chose from gender, body shape, face, hair, clothes, tattoos and signature moves. Don't forget to pick your specialized rockin’ instrument. Drumming in the spotlight! Showcase a real drum solo with Rock Band's freestyle drum fill windows featured in each song. Break out your own rhythm and style as anything goes! Vocalists can bring the crowd to their feet during Rock Band’s freestyle vocal fill windows. Ad-lib your own words or shout to the crowd to raise the rock intensity of the performance. Band mates can fail out of a song for poor performance, but the band still plays on. Rescue your failing mate by busting out signature moves and blistering solos to wow the crowd with showmanship. Earn bonus points for your band during Rock Band’s Unison Phrase opportunities if everyone plays perfectly. [Harmonix]",https://metacritic.com/game/playstation-3/rock-band
15,Final Fantasy VI Advance,game-boy-advance,"Feb  5, 2007",,92,8.7,TOSE,Nintendo,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1-2 ,E10+,"This title are more than a simple port of the SNES classic — every aspect of the games has been reviewed and enhanced. Additionally, a host of brand-new elements has been seamlessly merged with the original game, providing unexpected surprises for longtime fans. With new dungeons, new job classes, and other exciting features, both old-school players and newcomers can enjoy this genre-defining FINAL FANTASY title in a portable format.",https://metacritic.com/game/game-boy-advance/final-fantasy-vi-advance
16,Resident Evil 4: Wii Edition,wii,"Jun 19, 2007",['PC'],91,8.9,Capcom,Capcom,"['Action Adventure', ',                                            ', 'Horror', ',                                            ', 'Horror', ',                                            ', 'Survival', ' ']",No Online Multiplayer,M,"Resident Evil 4 comes to the Wii with added Wii Remote and Nunchuck support, allowing players to immerse themselves in the game as never before. With RE4 Wii Edition, Capcom is offering new and more immersive sense of control to players, while keeping all of the game's incredible game systems intact. As Leon Kennedy, players explore a town overrun by cultists, mutants and mind-controlled villagers, using the Wii Remote to aim, fire, slash and avoid oncoming adversaries with intuitive motions and movements. RE4 Wii Edition also contains the additional content included in the PlayStation 2 computer entertainment system version of the game. [Capcom]",https://metacritic.com/game/wii/resident-evil-4-wii-edition
17,Crysis,pc,"Nov 13, 2007","['PlayStation 3', 'Xbox 360']",91,8.1,Crytek,EA Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",No Online Multiplayer,M,"Crysis is a next-generation PC first-person shooter from Crytek, the award-winning developers of ""Far Cry."" It is 2020, and global tensions have reached boiling point as the U.S. and North Korea square off in the South China Sea. At stake: a mysterious artifact uncovered by a team of U.S. archeologists. The North Korean government quickly seizes the area, prompting the U.S. to dispatch an elite team of Delta Force operatives on a rescue mission. During the siege the true nature of the artifact quickly emerges, pointing to the existence of an alien presence on Earth, and ultimately the trigger for a massive-scale alien invasion. The battle to save Earth begins as the aliens' flash freeze the tropics into a ghostly-white frozen landscape. As gamers take up arms against the aliens, they will be outfitted with customizable weapons and a high tech Nanosuit, allowing them to adapt their tactics and abilities to a hostile, ever-changing environment and a mysterious enemy. [Electronic Arts]",https://metacritic.com/game/pc/crysis
18,World of Warcraft: The Burning Crusade,pc,"Jan 16, 2007",,91,6.0,Blizzard Entertainment,Blizzard Entertainment,"['Role-Playing', ',                                            ', 'Miscellaneous', ',                                            ', 'Massively Multiplayer Online', ',                                            ', 'Massively Multiplayer', ',                                            ', 'Board / Card Game', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ' ']",Massively Multiplayer,T,"Several years have passed since the Burning Legion's defeat at Mount Hyjal and the races of Azeroth have continued to rebuild their once shattered lives. With renewed strength, the heroes of the Horde and Alliance have begun to explore new lands and broken through the Dark Portal to investigate the realms beyond the known world. Will these heroes find friends or foes? What dangers and rewards lie in wait beyond the Dark Portal? And what will they do when they discover that the demons they thought vanquished have returned to renew their terrible Burning Crusade? New Player Races: New allies will join the game, expanding the story line and allowing players to develop powerful new characters within the world. Higher Level Limit: The game's level cap is being raised to 70, and with these new levels will come meaningful spell, ability, and talent upgrades for each character class. New Lands and Battlegrounds: Explore the magical realms of the Blood Elves and Draenei, journey through the Dark Portal into untamed Outland, and visit dungeons and battlefields previously inaccessible to players. Flying Mounts: In Outland, players will gain access to unique airborne mounts that will allow for smoother travel over some of that region's more hazardous terrain. [Blizzard]",https://metacritic.com/game/pc/world-of-warcraft-the-burning-crusade
19,Galactic Civilizations II: Dark Avatar,pc,"Feb 14, 2007",,91,7.9,Stardock,Stardock,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', '4X', ' ']",1 Player,,"The year is 2226 and the Drengin Empire reigns supreme across the galaxy. But something utterly evil is devouring the Drengin Empire from within. Expand your Galactic Civilizations II experience with espionage agents, player designed opponents, new alien races, new ships, unique planetary environments, asteroid fields, improved graphics and much more. [Stardock]",https://metacritic.com/game/pc/galactic-civilizations-ii-dark-avatar
20,Mass Effect,xbox-360,"Nov 20, 2007","['PC', 'PlayStation 3']",91,8.7,BioWare,Microsoft Game Studios,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Console-style RPG', ',                                            ', 'Japanese-Style', ',                                            ', 'Western-Style', ' ']",No Online Multiplayer,M,"Mass Effect is a science fiction action-RPG created by BioWare Corp., the commercially and critically acclaimed RPG developer of ""Jade Empire,"" and ""Star Wars: Knights of the Old Republic."" As the first human on the galactic stage, you must uncover the greatest threat to civilization. Your job is complicated by the very fact of your humanity, as no one trusts you and you need to find a way to convince everyone of the grave threat. You will travel across an expansive universe to piece the mystery together. As you discover and explore the uncharted edges of the galaxy, you come closer to an overwhelming truth - learning that the placid and serene universe you know is about to come to a violent end and that you may be the only person who can stop it! In addition to the main story arc of the game, players are be able to visit a large number of uncharted, unexplored planets which are side quests independent from the main story. At any time during the campaign, a player can choose to explore one of these planets and have an opportunity to discover new alien life, resources, ruined civilizations and powerful technologies. Talents and abilities are upgradeable and advanced talent options become available at higher levels. Weapons and vehicles are customizable to include various effects, abilities and upgrades using the ""X-Mod"" system. Each character class have unique talents and abilities which increase in power as the player progresses through the game. [Microsoft]",https://metacritic.com/game/xbox-360/mass-effect
21,Portal,pc,"Oct 10, 2007",,90,9.2,Valve Software,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",No Online Multiplayer,T,"Portal is a new single player game from Valve. Set in the mysterious Aperture Science Laboratories, Portal has been called one of the most innovative new games on the horizon and offers gamers hours of unique gameplay. The game is designed to change the way players approach, manipulate, and surmise the possibilities in a given environment; similar to how Half-Life 2's Gravity Gun innovated new ways to leverage an object in any given situation. Players must solve physical puzzles and challenges by opening portals to maneuvering objects, and themselves, through space. [Valve]",https://metacritic.com/game/pc/portal
22,The Legend of Zelda: Phantom Hourglass,ds,"Oct  1, 2007",,90,7.9,Nintendo,Nintendo,"['Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ',                                            ', 'Open-World', ' ']",2 ,E,"[Metacritic's 2007 DS Game of the Year]  Many months have passed since the events of The Legend of Zelda: The Wind Waker, and Link, Tetra and Tetra’s band of pirates have set sail in search of new lands. They come across a patch of ocean covered in a dense fog, in which they discover an abandoned ship. Tetra falls into danger when she explores the ship alone, and Link falls into the ocean when he attempts to rescue her. When he washes up unconscious on the shores of a mysterious island, he is awakened by the sound of a fairy’s voice. With the aid of this fairy, he sets off to find Tetra – and his way back to the seas he once knew. The stylus makes controlling Link easier than ever. Tap on the screen to make Link move, or sweep the stylus around him to swing the sword. Players can even draw a path for his boomerang and send it flying into hard-to-reach targets. Players can stash the map on the top screen for quick reference or drop it to the touch screen to make notes, study enemies, or chart a path for their boat to follow while they man the cannons. Compete with a friend over a local wireless connection: Guide Link through special dungeons to capture the Triforce or command the forces that oppose him. [Nintendo]",https://metacritic.com/game/ds/the-legend-of-zelda-phantom-hourglass
23,Half-Life 2: Episode Two,pc,"Oct 10, 2007",,90,9.2,Valve Software,Valve Software,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",No Online Multiplayer,M,"Half-Life 2: Episode Two is the second in a trilogy of new games created by Valve that extends the award-winning and best-selling Half-Life adventure. As Dr. Gordon Freeman, you were last seen exiting City 17 with Alyx Vance as the Citadel erupted amidst a storm of unknown proportions. In Episode Two, you must battle and race against Combine forces as you traverse the White Forest to deliver a crucial information packet stolen from the Citadel to an enclave of fellow resistance scientists. Episode Two extends the award-winning Half-Life gameplay with unique weapons, vehicles, and newly-spawned creatures. [Valve]",https://metacritic.com/game/pc/half-life-2-episode-two
24,Metroid Prime 3: Corruption,wii,"Aug 27, 2007",,90,8.8,Retro Studios,Nintendo,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",No Online Multiplayer,T,"If you think you knew what it felt like to be the bounty hunter behind the visor, think again. Take aim at evil with Nintendo's revolutionary controller. Players control Samus by moving with the Nunchuk controller and aiming with the pointer, allowing for a level of immersion unlike anything they have ever experienced. Through the eyes of Samus, players experience a quantum leap in first-person control as they wield the Wii Remote, the ultimate device for the first-person shooter genre. Samus employs well-known power-ups like the Grapple Beam and Morph Ball, as well as a bunch of new surprises, to help her survive her coming trials. Saving the planets from Corruption isn't enough, though. Eventually, players must take down Samus' mortal enemy, Dark Samus. [Nintendo]",https://metacritic.com/game/wii/metroid-prime-3-corruption
