,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,SoulCalibur II,gamecube,"Aug 27, 2003",['PlayStation 2'],93,8.9,Namco,Namco,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-2 ,T,"Open the next chapter in world of Soul Calibur.  Soul Calibur II features seven distinctive gameplay modes including: Arcade, Versus, Time Attack, Survival, Team Battle, Practice, and the console exclusive Weapon Master.  Collect up to 200 different weapons and battle characters with their own styles, strengths, and abilities.  In addition to the 13 fighters, each platform has unique special fighters:  Link for GameCube, Heihachi for PS2, and Spawn for Xbox.  Prove yourself through soul and sword.",https://metacritic.com/game/gamecube/soulcalibur-ii
11,World Soccer Winning Eleven 6 International,playstation-2,"Mar 11, 2003",,93,8.4,KCET,Konami,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Soccer', ',                                            ', 'Sim', ' ']",1-8 ,E,"North America, the wait is over. Experience the most realistic virtual recreation of the sport to date. Life-like player models, staggeringly realistic animations, and renowned gameplay bring a soccer experience that can't be beat. This critically acclaimed title is the must have soccer game of the year. Find out what you've been missing. Create your own dream team in the Master League. [Konami]",https://metacritic.com/game/playstation-2/world-soccer-winning-eleven-6-international
12,Viewtiful Joe,gamecube,"Oct  7, 2003",['PlayStation 2'],93,8.3,Clover Studio,Capcom,"['Action', ',                                            ', ""Beat-'Em-Up"", ' ']",1 Player,T,"Joe is no ordinary man and Viewtiful Joe is no ordinary game. Capcom's new superhero action game mixes funky cartoon-style visuals with classic side-scrolling gameplay and introduces the world's quirkiest million dollar action hero. More than just any ordinary dude, Joe must transform into the ultimate superhero. It's up to you to activate the correct view mode like ""slow"" or ""zoom in"" in order to clobber your enemies with beautiful style. You can also speed up or slow down your visual effects for even more ""viewtiful"" moves. Viewtiful Joe mixes an innovative viewpoint with an amazing stunt-filled action movie universe.",https://metacritic.com/game/gamecube/viewtiful-joe
13,Star Wars: Knights of the Old Republic,pc,"Nov 18, 2003","['iPhone/iPad', 'Switch']",93,9.0,BioWare,LucasArts,"['Role-Playing', ',                                            ', 'Third-Person', ',                                            ', 'Third-Person', ',                                            ', 'General', ',                                            ', 'Western-Style', ' ']",No Online Multiplayer,T,"Engage in this saga set in the Golden Age of the Republic - over 4,000 years before the first Star Wars film, when both Jedi and Sith number in the thousands. With the Galaxy reeling from a recent conflict with the Dark Lords, the ongoing battle between the Jedi and the Sith rages on. Your actions determine the outcome of this colossal galactic war - and your destiny as a Jedi. [LucasArts]",https://metacritic.com/game/pc/star-wars-knights-of-the-old-republic
14,Virtua Fighter 4: Evolution,playstation-2,"Aug 13, 2003",,93,8.7,Sega,Sega,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-2 ,T,"Challenge a steady stream of opponents with varying ranks and skill levels, with the impression that you're playing online against human opponents with different styles. Along with this illusion of online play, Virtua Fighter 4 has also been expanded upon, including the roster, the character customization features, the visuals, the training mode, and even the arcade mode. With the different tournaments and two new characters to explore, VF4: Evolution will put your fighting skills to the ultimate test.",https://metacritic.com/game/playstation-2/virtua-fighter-4-evolution
15,SoulCalibur II,playstation-2,"Aug 27, 2003",,92,8.7,Namco,Namco,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-2 ,T,"A new page in history has begun as the most highly-anticipated fighting game ever finally arrives! The greatest 3-D weapons-based fighter will provide non-stop action, excitement and surprises as you go one-on-one against your favorite challengers. 13 historic fighters plus all new combatants including Necrid, specially designed by Todd McFarlane Productions, Inc. Unique special guest fighters for each platform include Link (GameCube), Heihachi (PS2), and Todd McFarlane's Spawn (Xbox). 7 exciting modes of play including Arcade, Vs, Time Attack, Survival, Team Battle, Practice, and Weapon Master. Collect 200 different weapons in the all-new mission-complete Weapon Master mode. [Namco]",https://metacritic.com/game/playstation-2/soulcalibur-ii
16,Prince of Persia: The Sands of Time,xbox,"Nov 12, 2003","['PC', 'PlayStation 2', 'PlayStation 3']",92,8.0,Ubisoft,Ubisoft,"['Action Adventure', ',                                            ', 'Fantasy', ' ']",1 Player,T,"Embark on a journey of scorched sands and ancient legends.  A young prince, drawn to the dark powers of a magic dagger, unleashes a deadly evil upon a beautiful kingdom.  Guide the Prince on his quest to reverse the curse by using the Sands of Time, a power which allows you to erase the past, see into the future and slow down the present.  Perform gravity-defying acrobatics and swashbuckling attacks in a staggering array of landscapes and kingdoms.  Restore peace to the land and fulfill your destiny.",https://metacritic.com/game/xbox/prince-of-persia-the-sands-of-time
17,Prince of Persia: The Sands of Time,playstation-2,"Nov  6, 2003","['PC', 'PlayStation 3']",92,8.8,Ubisoft,Ubisoft,"['Action Adventure', ',                                            ', 'Fantasy', ' ']",1 Player,T,"Amidst the sands of ancient Persia, a young Prince unleashes a deadly evil. Embark on a harrowing quest to restore peace and the fabric of Time. Embody a legendary hero with gravity-defying acrobatics, ferocious fighting combos, and the ability to bend time to fulfill his bidding. Wield the power of the Sands of Time - a mythical force allowing the Prince to erase the past, behold the future, and freeze the present. You'll uncover the mysteries of a world never before explored in action-adventure gaming. Ancient Persia, mythical and deadly, holds a staggering array of landscapes and kingdoms to explore and conquer. [Ubi Soft]",https://metacritic.com/game/playstation-2/prince-of-persia-the-sands-of-time
18,SSX 3,gamecube,"Oct 20, 2003","['PlayStation 2', 'Xbox 360']",92,8.7,EA Canada,EA Sports Big,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Snowboarding', ' ']",1-2 ,E,"Drop in and conquer the massive, living mountain rife with ego-crushing challenges and gravity-bending thrills.  SSX 3 returns with more slopes and all-new hazards to overcome including lightning storms, vertical drops, serpentine slopestyle courses and avalanches.  Customize your rider's clothes, abilities, and moves.  Pull off three levels of awesome ""Uber tricks."" Dominate the mountain, and then test your skills online.  It's a long way down, so make sure you're ready for the challenge.",https://metacritic.com/game/gamecube/ssx-3
19,Madden NFL 2004,xbox,"Aug 12, 2003","['PC', 'PlayStation 2']",92,7.6,EA Tiburon,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",1-4 ,E,"In its 14th season, Madden NFL Football isn't showing signs of slowing down. Madden NFL 2004 adds new features such as Playmaker Control and Owner Mode to it's deepen its football simulation. This year, players can make adjustments after the snap and create championship caliber plays with the easy-to-use Playmaker Control. The new Owner mode allows you build and manage your own stadium in addition to your own team. Compete against other players through EA Sports Online Tournaments. With new plays, modes, and online play, Madden NFL 2004 is the most complete, authentic installment in the series yet.",https://metacritic.com/game/xbox/madden-nfl-2004
20,SSX 3,xbox,"Oct 20, 2003","['PlayStation 2', 'Xbox 360']",92,8.2,EA Canada,EA Sports Big,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Snowboarding', ' ']",1-2 ,E,"Drop in and conquer the massive, living mountain rife with ego-crushing challenges and gravity-bending thrills.  SSX 3 returns with more slopes and all-new hazards to overcome including lightning storms, vertical drops, serpentine slopestyle courses and avalanches.  Customize your rider's clothes, abilities, and moves.  Pull off three levels of awesome ""Uber tricks."" Dominate the mountain, and then test your skills online.  It's a long way down, so make sure you're ready for the challenge.",https://metacritic.com/game/xbox/ssx-3
21,SoulCalibur II,xbox,"Aug 27, 2003",['PlayStation 2'],92,8.8,Namco,Namco,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-2 ,T,"Open the next chapter in world of Soul Calibur.  Soul Calibur II features seven distinctive gameplay modes including: Arcade, Versus, Time Attack, Survival, Team Battle, Practice, and the console exclusive Weapon Master.  Collect up to 200 different weapons and battle characters with their own styles, strengths, and abilities.  In addition to the 13 fighters, each platform has unique special fighters:  Link for GameCube, Heihachi for PS2, and Spawn for Xbox.  Prove yourself through soul and sword.",https://metacritic.com/game/xbox/soulcalibur-ii
22,Prince of Persia: The Sands of Time,gamecube,"Nov 18, 2003","['PC', 'PlayStation 2', 'PlayStation 3']",92,8.1,Ubisoft,Ubisoft,"['Action Adventure', ',                                            ', 'Fantasy', ' ']",1 Player,T,"Embark on a journey of scorched sands and ancient legends.  A young prince, drawn to the dark powers of a magic dagger, unleashes a deadly evil upon a beautiful kingdom.  Guide the Prince on his quest to reverse the curse by using the Sands of Time, a power which allows you to erase the past, see into the future and slow down the present.  Perform gravity-defying acrobatics and swashbuckling attacks in a staggering array of landscapes and kingdoms.  Restore peace to the land and fulfill your destiny.",https://metacritic.com/game/gamecube/prince-of-persia-the-sands-of-time
23,ESPN NFL Football,playstation-2,"Sep  3, 2003",,91,8.5,Visual Concepts,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",1-16 ,E,"ESPN NFL Football brings the complete NFL experience. Whether it's by making an opponent lose his shorts from a stop-and-go juke, by scraping your toes down as you make an acrobatic first-down catch along the sideline, or by piling on top of a swarming gang tackle on fourth and short -- you will truly feel everything that makes the National Football League so intense. Don't look. Don't listen. Feel.",https://metacritic.com/game/playstation-2/espn-nfl-football
24,F1 Challenge '99-'02,pc,"Jun 24, 2003",,91,7.7,Electronic Arts,Electronic Arts,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Simulation', ',                                            ', 'Formula One', ',                                            ', 'Formula One', ',                                            ', 'Automobile', ' ']",1-8 ,E,"Cutting-edge technology brings you the most accurate representation of Formula One to date. High-resolution car models include details right down to the very last shut line. Circuits include real life structures, helicopters, airplanes, panoramic skies, animated grid girls, motion captured pit crews, and even bumps in the track surface as they exist in reality. The glossy team-themed user interface puts you in the game and tracks your performance as a real life driver competing against the likes of world champion drives such as Damon Hill, Jacques Villeneuve, Mika Hakkinen, and Michael Schumacher. [Electronic Arts]",https://metacritic.com/game/pc/f1-challenge-99-02
25,The Legend of Zelda: Ocarina of Time / Master Quest,gamecube,"Feb 28, 2003",,91,8.9,Nintendo,Nintendo,"['Action Adventure', ',                                            ', 'Fantasy', ' ']",1 Player,E,"The Legend of Zelda: Ocarina of Time Master Quest is a special version of Ocarina of Time that wasn't released for the N64 in North America. Both games were exclusively available for the Nintendo GameCube to those who preordered The Legend of Zelda: The Wind Waker at a participating retailer. The Master Quest version of Ocarina of Time contains the same overall storyline as the original Ocarina of Time adventure. However, the dungeons have been upgraded to be truly challenging, even to a Zelda master. ",https://metacritic.com/game/gamecube/the-legend-of-zelda-ocarina-of-time-master-quest
26,Tom Clancy's Splinter Cell,pc,"Feb 19, 2003","['PlayStation 2', 'PlayStation 3', 'Xbox 360']",91,8.5,Ubisoft Montreal,Ubisoft,"['Action Adventure', ',                                            ', 'Modern', ',                                            ', 'General', ',                                            ', 'Modern', ' ']",No Online Multiplayer,T,"Infiltrate terrorists' positions, acquire critical intelligence by any means necessary, execute with extreme prejudice, and exit without a trace! You are Sam Fisher, a highly trained secret operative of the NSA's secret arm: Third Echelon. The world balance is in your hands, as cyber terrorism and international tensions are about to explode into WWIII. [Ubi Soft]",https://metacritic.com/game/pc/tom-clancys-splinter-cell
27,ESPN NFL Football,xbox,"Sep  3, 2003",['PlayStation 2'],91,7.8,Visual Concepts,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",1-4 ,E,"Sega's latest addition to its NFL 2K series, ESPN NFL Football delivers the most complete NFL experience.   Experience a new level of gaming through First Person Football, a mode that allows you to see the game through the eyes of any player on your team.   Earn and unlock trophies, mini-games, and music to show off in your Crib. Listen to commentary from ESPN's own Chris Berman and watch the game as if you're watching an ESPN broadcast. Take on your friends or play online.",https://metacritic.com/game/xbox/espn-nfl-football
28,Castlevania: Aria of Sorrow,game-boy-advance,"May  6, 2003",,91,8.9,KCET,Konami,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",1-2 ,T,"The year is 2035 and Soma Cruz is about to witness the first solar eclipse of the 21st century when he suddenly blacks out -- only to awaken inside a mysterious castle. As Soma, you must navigate the castle's labyrinths while confronting perilous monsters at every turn. But beware, you must escape before the evil consumes you!",https://metacritic.com/game/game-boy-advance/castlevania-aria-of-sorrow
29,Call of Duty,pc,"Oct 29, 2003","['PlayStation 3', 'Xbox 360']",91,8.4,Infinity Ward,Activision,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Third-Person', ',                                            ', 'Historic', ',                                            ', 'Tactical', ',                                            ', 'Historic', ',                                            ', 'Arcade', ' ']",1-32 ,T,"Call of Duty delivers the gritty realism and cinematic intensity of World War II's epic battlefield moments like never before - through the eyes of citizen soldiers and unsung heroes from an alliance of countries who together helped shape the course of modern history. Play through the chaos of battle as part of a well-trained squad, that lays down covering fire and pulls its wounded to safety. In addition to authentic squad movements and tactics, each soldier's distinct personality and training comes out on the battlefield. No one soldier or nation single-handedly won the war. For the first time, Call of Duty captures the war from multiple perspectives, through the eyes of American, British and Russian soldiers. Battle through 24 missions spanning 4 interconnected historical campaigns. Take on mission objectives ranging from sabotage and all-out assault to stealth, vehicle combat and rescue. Authentic weapons, locations, vehicles and sounds of war all contribute to the realism. [Activision]",https://metacritic.com/game/pc/call-of-duty
30,Madden NFL 2004,pc,"Aug 12, 2003",['PlayStation 2'],91,7.1,EA Tiburon,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Football', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",1-8 ,E,"Key Features for 2004 include New Playmaker Control - Make pre-snap adjustments to your receiver routes, direct receiver routes during a scramble, direct blocking down field during a run, or read and react to the offense to deliver a crushing tackle; New Owner Mode - Hire your own staff, set your team's ticket prices, build your own stadium, reward key players with signing bonuses and boost player attributes in Mini-Camp drills; Most Realistic NFL Playbooks Ever -  Tons of new trick plays, multiple formation variations, and the deepest NFL playbooks from all 32 officially licensed Coaches Club Head Coaches; New Animations and Enhancements - New QB scramble transitions to improve throwing on the run, stumbles, open field blocks, whirlwind defensive reaction moves, sideline wrap tackles, and out of bound pushes. [Electronic Arts]",https://metacritic.com/game/pc/madden-nfl-2004
31,Project Gotham Racing 2,xbox,"Nov 17, 2003",,90,8.7,Bizarre Creations,Microsoft Game Studios,"['Driving', ',                                            ', 'Racing', ',                                            ', 'GT / Street', ' ']",8  Online,E,"Project Gotham Racing 2 is a true test of racing skill, style, and daring that rewards you not only for how fast you drive, but also for how you drive fast.  Earn Kudos and gain recognition for cornering on two wheels around the Sears Tower in Chicago; power-sliding through the ancient streets of Florence, Italy; or maneuvering along the racing line through the slick streets of Edinburgh, Scotland--all while racing some of the most exotic high-performance vehicles available.  You can even challenge other gamers online, using Xbox Live, or take on your friends in a multiplayer race via System Link.",https://metacritic.com/game/xbox/project-gotham-racing-2
32,Mario & Luigi: Superstar Saga,game-boy-advance,"Nov 17, 2003",,90,8.9,Alphadream Corporation,Nintendo,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1-4 ,E,"An evil witch has replaced Princess Peach's fair speech with explosives!  Mario and Luigi must once again come to her rescue, but this time they employ the help of Bowser, their sworn enemy.  Mario and Luigi must learn new moves and combine powers to fight off enemies and move closer to the witch's castle.  Guide this unlikely bunch through an abundance of minigames such as Border Jump and Mystery Carts.  Combine the powers of Mario and Luigi to pull off special tag-team moves. Immerse yourself in this bright, cartoonish, and humorous world, complete with hit music featured in previous Mario games.",https://metacritic.com/game/game-boy-advance/mario-luigi-superstar-saga
33,Tony Hawk's Underground,playstation-2,"Oct 27, 2003",,90,8.7,Neversoft Entertainment,Activision,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Skateboarding', ' ']",1-8 ,T,"Get ready for a totally new breed of the Tony Hawk experience. Play as yourself, not a pro skater, and make your way through a plot-twisting, true-to-life story that takes you from unknown local skate punk to fame and fortune as a superstar skater. For the first time ever, you'll be able to get off your board and explore 9 expansive levels on foot or by vehicle. Enjoy unprecedented customization by designing and naming your own original tricks through the all-new Create-a-Trick. Or create bigger parks and include your own goals in the expanded Skate Park Editor. After you're done, share your tricks and parks online with your friends. You can even download your own face into the game! And, with all-new online play - new games, stats, and online rankings - you'll have infinite expansion through downloadable content. You're the star...you own the Underground! [Activision]",https://metacritic.com/game/playstation-2/tony-hawks-underground
34,Ratchet & Clank: Going Commando,playstation-2,"Nov 11, 2003",['PlayStation 3'],90,9.0,Insomniac Games,SCEA,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",1 Player,T,"From the creators of the critically acclaimed smash hit Ratchet & Clank, Insomniac Games, comes the next installment of the most exciting sci-fi action adventure ever. Ratchet & Clank: Going Commando features an enhanced health damage system and weapons upgrade system, beautiful diverse environments, a compelling storyline and a unique arsenal of the coolest new weapons and hi-tech gadgets ever imagined. The more $#@& you blow up, the stronger Ratchet gets and the bigger and badder the weapons you?ll have! Show off in gladiator arenas. Pick off enemies in space combat. Leave competitors to eatin? your dust in hoverbike races. And, run around spherical worlds. [SCEA]",https://metacritic.com/game/playstation-2/ratchet-clank-going-commando
35,NBA Street Vol. 2,playstation-2,"Apr 28, 2003",,90,8.7,Electronic Arts,Electronic Arts,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Basketball', ',                                            ', 'Arcade', ' ']",1-4 ,E,"25 NBA legends scrap, battle and brawl for ultimate bragging rights. Play as Dr. J, Bird, Wilt, Moses, and more! Seven authentic urban courts including Soul in the Hole in NYC, Mosswood in Oakland, and more. All-new electrifying moves, passes and alley-oops. Play against the CPU or with up to four ballers. Customize the rules and players to your liking. [Electronic Arts]",https://metacritic.com/game/playstation-2/nba-street-vol-2
36,Panzer Dragoon Orta,xbox,"Jan 12, 2003",,90,8.4,Smilebit,Sega,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Rail', ' ']",1 Player,T,"The dragon rises to power once again in Panzer Dragoon: Orta. Dragons, creatures that once ruled the skies, are now mankind's only hope against a dark empire. With humanity at war and on the brink of extinction, it's up to you and your dragon to take to the skies and assist in the rebellion. On the back of your flying friend, you'll become part of intense chases and battles with powerful enemies. In order to defeat the evil empire, you must master multiple weapons, dragon powers, and advanced attacks. ",https://metacritic.com/game/xbox/panzer-dragoon-orta
37,ESPN NHL Hockey,playstation-2,"Sep  9, 2003",,90,7.0,Kush Games,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Sim', ' ']",1-8 ,E,"ESPN NHL Hockey brings you authentic box scores, overlays, stats and more - fully capturing the atmosphere of an ESPN NHL broadcast. Groundbreaking Graphics Engine ? Pushing the hardware to new limits, player models and faces, environmental effects, arenas, cut-scenes, uniforms and more are meticulously detailed - raising realism to a new level. Top-Notch Commentary- A superstar booth features the best in the business, as ESPN?s Gary Thorne and Bill Clement deliver smart play-by-play and color commentary with situational analysis and true ESPN flavor. Got Skills? - Put your skills to the test against the NHL?s best as you compete for the title in all of the NHL?s All-Star skills challenges. Mini-Games Galore ? Including ""Mini-Rink,"" a fast-paced 2 on 2 intense hockey experience, Pond Hockey, and enhanced skills events. ",https://metacritic.com/game/playstation-2/espn-nhl-hockey
38,Tiger Woods PGA Tour 2004,playstation-2,"Sep 22, 2003",['PC'],89,8.6,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Golf', ',                                            ', 'Sim', ' ']",1-4 ,E,"With the revolutionary new EA SPORTS Game Face, you can build yourself from scratch and take on the pros while improving your skills with each solid performance. Play as or against over a dozen top pros, including Tiger Woods, Vijay Singh, Justin Leonard, and new golfers like John Daly and Adam Scott. Five new courses have been added to all the old favorites like Pebble Beach Golf Links and St Andrews Golf Links. Graphical and gameplay enhancements mean more ball control and more realistic weather and terrain conditions. Expanded Career Mode lets you take your golfer through a World Tour to earn money and sponsorships. Go online for matches and tournaments, and climb the leaderboards. [EA Sports]",https://metacritic.com/game/playstation-2/tiger-woods-pga-tour-2004
