,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,NBA 2K2,dreamcast,"Oct 24, 2001",['PlayStation 2'],93,7.4,Visual Concepts,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Basketball', ',                                            ', 'Sim', ' ']",,E,"Exploit the defender with a lightning quick drop step move before you launch all out attack, finishing with an impressive dunk! With enhanced player performance such as this, the most renowned basketball game ever has been improved on all levels. Run the floor with new moves, exploit the new steal system then stand back in awe as you're put right behind the cameras in replay mode. With the addition of legendary urban playground courts, including the famous Mosswood Park, NBA2K2 is the true basketball experience.",https://metacritic.com/game/dreamcast/nba-2k2
11,SSX Tricky,playstation-2,"Nov  5, 2001",,92,8.9,EA Canada,EA Sports Big,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Snowboarding', ' ']",1-2 ,E,"Second-generation rider physics provide more in-air and on-snow user control. Compete in the World Circuit, go head-to-head in the unique Showoff (trick) versions of nine courses on the World Circuit, or just kick it in Free Ride. New Garibaldi and Alaska courses let you get more vertical and catch more air, while all the original courses have some new surprises. [Electronic Arts]",https://metacritic.com/game/playstation-2/ssx-tricky
12,NHL 2002,playstation-2,"Sep 24, 2001",['PC'],92,8.2,EA Sports,Electronic Arts,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Sim', ' ']",1-8 ,E, This game was well worth the 80 dollars that i spent on it! The graphics are quite superb and the fights were both tasteful and hard on the controls with the constant button mashing. The A.I. was great for a hockey game. This was the perfect showing of playstaton 2 power and blew away the other attempts at this genre.,https://metacritic.com/game/playstation-2/nhl-2002
13,Advance Wars,game-boy-advance,"Sep  9, 2001",,92,8.8,Intelligent Systems,Nintendo,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Modern', ' ']",1-4 ,E,"The battle lines have been drawn, and an elite group of sly strategists are massing troops at your borders. You'll have to command ground, air and naval forces if you hope to survive the coming wars, and it won't be easy. With 114 maps to battle on and both Single-Pak and Multi-Pak link modes, Advance Wars brings turn-based strategy to a depth never before seen on a handheld!",https://metacritic.com/game/game-boy-advance/advance-wars
14,Super Smash Bros. Melee,gamecube,"Dec  2, 2001",,92,9.1,HAL Labs,Nintendo,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-4 ,T,"Nintendo's all-star cast of combatants is back in Super Smash Bros. Melee, along with a new batch of brawlers ready to tear it up.  The sequel to Super Smash Bros. keeps the same basic premise: Characters duke it out in interactive environments, using special attacks and various items to knock each other into the abyss.  Some new defensive techniques add an even deeper level of complexity to the combat.  In addition to traditional battle royale matches, players can select all-new ways to play like Coin mode and Tournament mode.",https://metacritic.com/game/gamecube/super-smash-bros-melee
15,Final Fantasy X,playstation-2,"Dec 17, 2001",,92,8.9,SquareSoft,Square EA,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1 Player,T,In my opinion this is the best final fantasy game since FF7. The story of the game is brilliant and just makes you want to play on until you finish it. the graphics of the game are brilliant and the game also shows great character development especially for the 2 main protagonists,https://metacritic.com/game/playstation-2/final-fantasy-x
16,Conker's Bad Fur Day,nintendo-64,"Mar  4, 2001",,92,9.0,Rare Ltd.,Rare Ltd.,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",,M,"The day after his 21st birthday bash, Conker's sporting the worst hangover ever, and he just can't seem to find his way home. Prepare to stagger through randy, raunchy, raucous scenarios crammed full of bad manners, twisted humor, and graphic bodily functions. Unless you're a fan of violence, foul language, and racy innuendo, you'd best steer clear of this one.",https://metacritic.com/game/nintendo-64/conkers-bad-fur-day
17,Klonoa 2: Lunatea's Veil,playstation-2,"Jul 25, 2001",,91,8.6,Namco,Namco,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",1 Player,E, I love this game! Leorina and Tat are definatly my faves! I can't put the controller down once I start playing. I can't play it right now anyway because my brother's TV speakers are busted right now.,https://metacritic.com/game/playstation-2/klonoa-2-lunateas-veil
18,IL-2 Sturmovik,pc,"Nov 18, 2001",,91,8.6,1C,Ubisoft,"['Simulation', ',                                            ', 'Flight', ',                                            ', 'WWII', ',                                            ', 'WWII', ',                                            ', 'Combat', ' ']",1-32 ,T,"Просто лучший продукт в своем роде за всю историю видео игр.Русские умеют делать военные симуляторы что не говори.",https://metacritic.com/game/pc/il-2-sturmovik
19,Twisted Metal: Black,playstation-2,"Jun 18, 2001","['PlayStation 3', 'PlayStation 4']",91,8.4,Incognito Inc.,SCEA,"['Driving', ',                                            ', 'Car Combat', ' ']",1-4 ,M," The best of the Twisted series has a wicked awesome cast of characters and has a great set of levels for ultimate gameplay. Also out for internet, so you can play with people across the nation!!10/10!!!!",https://metacritic.com/game/playstation-2/twisted-metal-black
20,Tony Hawk's Pro Skater 3,gamecube,"Nov 13, 2001","['PC', 'PlayStation 2']",91,8.1,Neversoft Entertainment,Activision,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Skateboarding', ' ']",,T,"You may not be able to live like the legend, but now you can skate like him.  Skate as the legendary Tony Hawk or choose from a dream team of 12 top pro skaters, including old favorites like Lasek, Thomas, Muska, and Steamer, as well as new talent like Gilfberg, Caballero, Koston, and Mullen.  Or enjoy full customization abilities with the enhanced Create-a-Skater (now including female skaters) and the Skatepark Editor.  Travel from L.A. to Tokyo, Suburbia to Skater's Island performing challenges and meeting goals.  New moves include the Revert, which allows you to link vert tricks, and flatland tricks such as Caspers, the Primo, and Handstand Manual.  If you're good, you can even unlock hidden pro footage.",https://metacritic.com/game/gamecube/tony-hawks-pro-skater-3
21,Golden Sun,game-boy-advance,"Nov 11, 2001",,91,9.0,Camelot Software Planning,Nintendo,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1-2 ,E,"In a dark time, an epic adventure begins as evil slowly envelops the world! The forces of darkness are pursuing the lost art of Alchemy, and as they draw ever closer to their foul purpose, mankind's future hangs in the balance. You and your companions are the last hope: armed with noble weapons, mysterious Psynergy and a host of elemental creatures, you must find a way to stem the evil tide. Your ordinary life is over, as a Golden Sun rises above you and forever broadens your horizon! ",https://metacritic.com/game/game-boy-advance/golden-sun
22,Castlevania: Circle of the Moon,game-boy-advance,"Jun 10, 2001",,91,8.2,KCEK,Konami,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",1 Player,T," The difficulty was intense and rewarding. I loved the secret classes that you could unlock, much better than the secret characters in SOTN or HOD in my opinion. The spell system was awesome except for the fact that it is extremely hard to track down all of the cards. Music was brilliant and I was glad to hear remixes of popular tunes such as 'vampire killer.'",https://metacritic.com/game/game-boy-advance/castlevania-circle-of-the-moon
23,ICO,playstation-2,"Sep 24, 2001",['PlayStation 3'],90,8.8,SCE Japan Studio,SCEA,"['Action Adventure', ',                                            ', 'Fantasy', ' ']",1 Player,T,"You are looking at this because its about to come out in HD on PS3. Get it now, its haunting, original and actually a beautiful game. There are few games like this anymore with this sort of desolate atmosphere but the feeling of exposure and vulnerability when playing it is palpable. If GTA and third person shooters are your only bag it really won't appeal, but for puzzle fans and gamers who are interested in emotive experiences buy it. Thank me for it later.",https://metacritic.com/game/playstation-2/ico
24,Tennis 2K2,dreamcast,"Oct 24, 2001",,90,8.0,Hitmaker,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Tennis', ' ']",,E,"The top seed is back. Take to the courts of Virtua Tennis 2 as you compete to become the world No1. Serve, smash and lob your way through 16 internationally top-ranked male and female players as you go head to head in singles matches or compete with up to 4 players in doubles and mixed doubles matches. With revamped Tournament, Exhibition and World Tour modes its game set and match Virtua Tennis 2.",https://metacritic.com/game/dreamcast/tennis-2k2
25,Black & White,pc,"Mar 26, 2001",,90,7.8,Lionhead Studios,EA Games,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Fantasy', ',                                            ', 'General', ',                                            ', 'Fantasy', ' ']",,T," This game rocks. The things this game lets you do is just unbelievable. I trust my little people about as far as I can throw them, and thats pretty far. Autosave kicks in to many times. But thats ok.",https://metacritic.com/game/pc/black-white
26,Dance Dance Revolution,playstation,"May  9, 2001",['PC'],90,8.4,Konami,Konami,"['Miscellaneous', ',                                            ', 'Rhythm', ',                                            ', 'Dancing', ' ']",1-2 ,E,"Dance Dance Revolution brings the dance floor to the home floor. Straight from the arcades, the hottest dancing game lets you step into the spotlight and show your moves on the PlayStation® game console. Heat up the dance floor and put your skills to the test as you move to the groove. Let the pulsating music and colorful graphics excite your senses while you become a star.",https://metacritic.com/game/playstation/dance-dance-revolution
27,Jak and Daxter: The Precursor Legacy,playstation-2,"Dec  3, 2001",['PlayStation 4'],90,8.9,Naughty Dog,SCEA,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",1 Player,E,"Jak and Daxter are quite a comic duo! Jak's the strong, silent type of hero, while Daxter's the obnoxious comic nut! The adventure takes place across a massive piece of continuous coastline - you can explore freely, with no loading screens and no waiting time.  All characters and environmental elements exist in real time and have incredibly smart A.I.; you can't ignore or hide from enemies, they will follow you everywhere. (""Which is supposed to be a good thing?"") [Sony]",https://metacritic.com/game/playstation-2/jak-and-daxter-the-precursor-legacy
28,Star Wars Rogue Leader: Rogue Squadron II,gamecube,"Nov  9, 2001",,90,8.6,Factor 5,LucasArts,"['Simulation', ',                                            ', 'Sci-Fi', ',                                            ', 'Small Spaceship', ' ']",1 Player,T,"Think you've got what it takes to lead the elite Rogue Squadron?  Now's your chance to jump into the cockpit of an X-wing and find out.  Join Luke Skywalker and the Star Wars galaxy's most daring pilots as they return to face off against the Empire.  As in the original hit game for N64, you'll relive favorite Star Wars battles including the perilous Death Star trench run, a daring space attack on a Star Destroyer, and the legendary battle on the ice planet Hoth.  Aerial conflict takes place in a variety of craft such as the legendary X-wing, A-wing, and B-wing.  Rogue Leader immerses players in an intense action arcade experience.",https://metacritic.com/game/gamecube/star-wars-rogue-leader-rogue-squadron-ii
29,NCAA Football 2002,playstation-2,"Jul 23, 2001",,90,8.4,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",1-8 ,E," Most college football games are fun, but the graphics are usually not there. Well this is a huge exception! Without a doubt the best graphics of any sports game to date. IT also has the best game play especially the dynasty mode. It is just awesome!",https://metacritic.com/game/playstation-2/ncaa-football-2002
30,Unreal Tournament,dreamcast,"Mar 13, 2001",['PlayStation 2'],90,8.5,Secret Level,Infogrames,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ' ']",,M,"From the creators of Unreal comes Unreal Tournament, a competition that tests your reflexes and competitive spirit in deadly arenas. Battle 15 of your friends or customizable bots in over 30 different levels, such as pirate ships, waterfronts, speeding trains, and floating castles. Multiplayer modes include Capture the Flag, Assault, Domination, and new Deathmatch variations. With enhanced weapons--including the Impact hammer, which squashes your opponent to mush, and the Redeemer, a rocket-powered nuke--expect the body count to be high. ",https://metacritic.com/game/dreamcast/unreal-tournament
31,Sid Meier's Civilization III,pc,"Oct 30, 2001",,90,8.3,Firaxis Games,Infogrames,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Historic', ',                                            ', 'Historic', ',                                            ', '4X', ' ']",1 Player,E,"In Civilization III, you'll find new pathways to explore and strategies to employ, greatly expanded diplomacy, more powerful combat, a new trade system, new technologies, more powerful tools to build and manage your empire, and the most detailed and beautiful art, animations and sound ever found in the genre. [Infogrames]",https://metacritic.com/game/pc/sid-meiers-civilization-iii
32,NFL 2K2,dreamcast,"Sep 19, 2001",['PlayStation 2'],90,7.2,Visual Concepts,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",,E,,https://metacritic.com/game/dreamcast/nfl-2k2
33,Madden NFL 2002,xbox,"Oct 29, 2001","['PC', 'PlayStation 2']",90,7.6,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",1-4 ,E,"Madden NFL™ 2002 delivers unparalleled heart-felt emotion and hard-hitting NFL action. Taking you beyond broadcast, and on to the field, Madden NFL 2002 puts the NFL at your fingertips in Exhibition, Season, Playoff, Two-Minute Drill, Tournament or Franchise mode. Completely remodeled player models and facial textures put life in the helmets. From the pre-game introductions with players getting hype in front of the cameras, to one of the 31 Officially licensed members of the NFL Coaches Club displaying disgust after an unexecuted play, Madden NFL 2002 is an emotional roller coaster of dramatic gameplay filled with the passionate imagery of the NFL.",https://metacritic.com/game/xbox/madden-nfl-2002
34,Flight Simulator 2002,pc,"Oct 19, 2001",,90,7.3,Microsoft Game Studios,Microsoft Game Studios,"['Simulation', ',                                            ', 'Flight', ',                                            ', 'Civilian Plane', ',                                            ', 'Civilian', ' ']",,E," Great Graphics and Realism! Great aircraft detail! The Learn to fly segment in which you earn your ""pilots license"" is very well thought out. Uses the actual radio frequencies of my local airports!",https://metacritic.com/game/pc/flight-simulator-2002
35,Rayman 2 Revolution,playstation-2,"Jan 30, 2001",,90,8.7,Ubisoft,Ubisoft,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",1 Player,E,"Why i fell i love with the PS2 system.I couldn't understand why The Great Ecape was more talked about than Revolution because Rayman Revolution is Rayman the Great Escape 2.0. The fact that i hope Ubisoft will remaster this one day (soon i hope), fills my hearth with joy.Would i say i am desperate enough to buy an old PS2 somewhere only to get the chance to play Rayman Revolution again...? Yes. Yes i would.",https://metacritic.com/game/playstation-2/rayman-2-revolution
36,Pikmin,gamecube,"Dec  2, 2001",,89,8.7,Nintendo,Nintendo,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Fantasy', ' ']",1 Player,E,"Pikmin may be small and plantlike, but they can be a space traveler's best friend.  Stranded on an unknown planet, Captain Olimar must enlist the help of these native Pikmin to rebuild his spaceship before the life-support system runs out.   In the meantime, you'll have to fend off attackers and solve various puzzles. To produce additional multicolored Pikmin you must defeat enemies and carry them back to the Pikmin nests called onions.  But beware--watching giant predators gobble your Pikmin might make you angrier than you'd expect.",https://metacritic.com/game/gamecube/pikmin
37,Madden NFL 2002,gamecube,"Nov 17, 2001","['PC', 'PlayStation 2']",89,5.2,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Football', ',                                            ', 'Sim', ' ']",1-4 ,E,,https://metacritic.com/game/gamecube/madden-nfl-2002
38,Final Fantasy Chronicles,playstation,"Jun 29, 2001",,89,8.8,TOSE,Square EA,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1-2 ,T,"When these games came out, they defined what adventures should be. Since then, they have become the most popular and sought-after titles in history. Now you can experience the re-release of two complete, classic games, enhanced with all-new cinemas and features never before seen in the U.S. Final Fantasy IV was previously released as Final Fantasy II, but has been completely restored with new magic, monsters, items, CG cinemas, and added features. Chrono Trigger is a re-release of the original game. This time-traveling prequel to Chrono Cross is enhanced with all-new animated scenes.",https://metacritic.com/game/playstation/final-fantasy-chronicles
39,Phantasy Star Online,dreamcast,"Jan 29, 2001",,89,8.4,Sonic Team,Sega,"['Role-Playing', ',                                            ', 'General', ' ']",,T,"Pioneer 2 finally completed it's long voyage to the new home world.  But as the ship entered orbit, an enormous explosion shook the entire planet, and all contact with the thousands of people already there was lost.  Now, in the first worldwide online console RPG, players from around the globe must unite to discover what has happened.  Phantasy Star Online continues in the tradition of one of the most popular series of all time, and becomes a revolutionary and truly global gaming experience in an online, persistent world.",https://metacritic.com/game/dreamcast/phantasy-star-online
40,NHL 2002,xbox,"Dec 10, 2001","['PC', 'PlayStation 2']",89,6.8,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Sim', ' ']",1-4 ,E,"Be the Hero with NHL® 2002! Rush the net in pursuit of the game-winning goal, guard the crease with your life to shut out the opposition, and watch it all from the player's point of view. New features include the ""Breakaway Camera"", ""EA GameStory"" which recognizes and rewards outstanding performance, and ""Create-a-Player"" so you can really put yourself in the game. Whether you're an intense power forward or bruising defenseman, you'll feel pure adrenaline as you take the ice -- but don't take our word for it, experience it for yourself.",https://metacritic.com/game/xbox/nhl-2002
41,Ace Combat 04: Shattered Skies,playstation-2,"Nov  1, 2001",,89,8.7,Namco,Namco,"['Simulation', ',                                            ', 'Flight', ',                                            ', 'Modern Jet', ' ']",1-2 ,E,"The photo realism must be seen first hand to be believed, screen shots and movie clips found around the net cannot describe half the beauty that this game is. The graphics, consistent frame rate, and responsive controls successfully creates an immersive environment of flight. There are times where I would ignore the mission objectives and fly at incredible speeds, low to the ground, amongst snow-capped mountains. One word: Bliss.",https://metacritic.com/game/playstation-2/ace-combat-04-shattered-skies
42,Max Payne,pc,"Jul 23, 2001","['iPhone/iPad', 'PlayStation 2', 'PlayStation 4']",89,9.1,Remedy Entertainment,Gathering,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'Third-Person', ',                                            ', 'Modern', ',                                            ', 'Modern', ',                                            ', 'Arcade', ' ']",No Online Multiplayer,M,"A story-driven third-person shooter with a realistic weapon setup including over a dozen real-life guns, all fitting the crime-story setting like a bullet in the head. The action is surrounded with more than 80 hand-painted comic-screens that enhance the game's gritty atmosphere and attitude, introduce the game's murderous cast of characters, and carry the plot from one location to the next.  [Gathering of Developers]",https://metacritic.com/game/pc/max-payne
43,Max Payne,xbox,"Dec 12, 2001","['iPhone/iPad', 'PC', 'PlayStation 2', 'PlayStation 4']",89,8.2,neo Software,Rockstar Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Third-Person', ',                                            ', 'Modern', ' ']",1 Player,M,"Max Payne is a man with nothing to lose--a fugitive undercover cop framed for murder, and now hunted by the cops and the mob.  As Payne, you'll uncover plot twists, engage in dramatic ""bullet-time"" firefights with thugs, and fight your way through an unforgiving New York blizzard.  Max can wield a variety of weapons including pistols, submachine guns, shotguns, sniper rifles, grenades, and Molotov cocktails.  Prepare yourself for an involving story combined with slick action.  ",https://metacritic.com/game/xbox/max-payne
44,Sonic Adventure 2,dreamcast,"Jun 18, 2001",,89,8.5,Sonic Team,Sega,"['Action', ',                                            ', 'Platformer', ',                                            ', '3D', ' ']",,E,"The world can be a confusing and dangerous place, especially when there are two of you! Sonic must face the new, villainous Shadow but you choose how the story unfolds - you can be a hero, or make friends with the dark-side! In the most thrilling Sonic Adventure ever created there are 6 playable characters, new moves to master, over 30 challenging stages and 3 different 2 player games - will you save the world or conquer it? ",https://metacritic.com/game/dreamcast/sonic-adventure-2
45,NASCAR Racing 4,pc,"Feb  6, 2001",,89,7.4,Papyrus,Sierra Entertainment,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Simulation', ',                                            ', 'Stock Car', ',                                            ', 'Stock Car', ',                                            ', 'Automobile', ' ']",,E,"OK - So I gave nr2003 another shot. turns out all you need is a really good setup and know how to turn on 'stability'. The sim is pretty realistic.  N4 - I still hold hte same thoughts - easy to get behind the seat and race with but with the sierra board closed, multiplayer is only done by IP.  For more info on NR03, websearch: N4Nites",https://metacritic.com/game/pc/nascar-racing-4
46,Silent Hill 2,playstation-2,"Sep 24, 2001",,89,8.4,KCET,Konami,"['Action Adventure', ',                                            ', 'Horror', ' ']",1 Player,M,"Players assume the role of James, who receives a cryptic letter from his wife (who has been dead for 3 years) beckoning him to meet her in Silent Hill, a place that holds great meaning for the couple. The mystery of the letter compels him to return to the surreal horror and all-too-real danger in Silent Hill.",https://metacritic.com/game/playstation-2/silent-hill-2
47,NBA Street,playstation-2,"Jun 18, 2001",,89,8.5,NuFX,Electronic Arts,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Basketball', ',                                            ', 'Arcade', ' ']",1-2 ,E," A classic for years to come that shows consistent simplicity overpowers sinking a gamebreaker two jumpshot' from halfcourt with Shaq in volume 2 or all the flips and somersaults in part 3, the perfect soundtrack and beautiful gameplay to go along with intensity brings a great time to whoever wants next to 21 by 2 points. Enjoyment for all ages, EA sports BIG started on the street.",https://metacritic.com/game/playstation-2/nba-street
48,Shenmue II,dreamcast,"Nov 23, 2001",,88,9.0,Sega AM2,SegaSoft,"['Action Adventure', ',                                            ', 'Modern', ' ']",,T,"This is the single greatest gaming experience I have ever had. I was enthralled from start to finish, and the ending left me wanting more. The atmosphere is glorious, gameplay is solid, and story is phenomenal. Best game to ever grace this console easily... It's the software personification of the dreamcast IMO. Just as Dreamcast symbolizes the end of a hardcore gaming era whilst trailblazing the future of the industry(for better or worse), Shenmue is the prime software example of this. A beautifully animated character driven narrative focused open world game, now of which are a dime a dozen, but with arcadish gameplay and a sense of immersion that still has yet to be matched 18 years later. Absolutely everything about Shenmue, just like the dreamcast itself, was painfully detailed and no effort was spared. It also pioneered and/or popularized so many common modern gaming tropes its astounding. So much that we take for granted today was absolutely breathtaking with the release of Shenmue...",https://metacritic.com/game/dreamcast/shenmue-ii
49,Tribes 2,pc,"Mar 28, 2001",,88,8.3,Dynamix,Sierra Entertainment,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",,T,"innovate game play (skiing, jet-packs) combined with large maps, solid vehicles, semi customisable bases and deployable equipment. huge player counts (forget 8v8 or 16v16- it is usually 32v32 or even 64v64). very, very customisable characters (choose each and every weapon, grenade, pack) that can be changed between quickly (without even having to suicide like other games of genre). easy to use, very useful pre-set voice commands, huge scope for teamwork. it had it all, and is still (in my opinion) the best online game ever made -comparing it to everything to date.",https://metacritic.com/game/pc/tribes-2
