,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,Stephen's Sausage Roll,pc,"Apr 18, 2016",,90,5.5,increpare,increpare,"['Puzzle', ',                                            ', 'Action', ',                                            ', 'General', ' ']",No Online Multiplayer,,"I'm not finished with the game yet. Seems people are reporting an average of 40-60 hour play times if that is of interest though. So far it's great. As many people have already said, the design is where it shines. The game never tells you what or how to do anything. You begin pushing and rolling sausages to fully cook them around and while it seems like a simple premise, you are constantly learning new things and playing the game in a much different way than you were before so it never feels repetitive. Often I get stuck and then realize, ""Oh wow I can do that?"" While being designed in a way where I naturally stumbled upon it by trying things that seemed possible. I have never thought, ""Oh how was I suppose to think of that?"" You can undo every move you make too so trying new things is encouraged. But don't be fooled by its funny name or silly premise. This is one of the hardest puzzle games out there. Think of something like Snakebird, another extremely hard game that looks all cute and innocent on the outside. Of course I still have much to do so it's just going to get even more difficult. I can see why Jonathan Blow (Braid/The Witness) has cited this game as one of the greatest puzzle games of all time. Alexander Bruce (Antichamber) has given the game high praise as well. The developer Increpare has created English Country Tune and a multitude of other small little games. Games I would also recommend checking out. He's mostly known among devs and people who actually watch out for these lesser known games. But I hope more and more outlets begin to review/cover this game. Stephen's Sausage Roll deserves it.",https://metacritic.com/game/pc/stephens-sausage-roll
11,NBA 2K17,xbox-one,"Sep 16, 2016","['iPhone/iPad', 'PC', 'PlayStation 3', 'PlayStation 4', 'Xbox 360']",90,5.9,Visual Concepts,2K Games,"['Sports', ',                                            ', 'Team', ',                                            ', 'Basketball', ',                                            ', 'Sim', ' ']",,E,"Hey OTownMarine, i know right. kingofgames is troller guy or hater against 2ksports but maybe he love NBA live more than NBA 2k..  i agree with you about this game is amazing. commentary is fantastic.. gameplay is great..  animation is so real.  i hope 2ksports do better for NBA 2k18 next year",https://metacritic.com/game/xbox-one/nba-2k17
12,Kentucky Route Zero - Act IV,pc,"Jul 20, 2016",,90,6.3,Cardboard Computer,Cardboard Computer,"['Adventure', ',                                            ', 'General', ' ']",,,"A stunning, melancholy work of art. Probably the most understated act so far, Act IV is rather slow-paced and more text-heavy than other acts, so you really need to buy into and appreciate the KRZ mythology; if you didn't like previous acts this one will definitely not win you over. However, if you're already in love with the world of the game, you'll love exploring the settings (there are some beautiful ones here) and learning more about the characters and their backgrounds. This act is also designed to be replayed at least once, as you have to make choices that affect which scenes you end up playing (i.e. whether to stay on the boat or get off at various stops). Kentucky Route Zero continues to be possibly the most profound and beautiful games I've ever played.",https://metacritic.com/game/pc/kentucky-route-zero---act-iv
13,Dark Souls III,pc,"Apr 11, 2016","['PlayStation 4', 'Xbox One']",89,8.6,From Software,Bandai Namco Games,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",Up to 6 ,M,"Developed by Japanese developer FromSoftware, DARK SOULS III is the latest chapter in the DARK SOULS series with its trademark sword and sorcery combat and rewarding action RPG gameplay. Players travel across a wide variety of locations in an interconnected world of unrelenting challenge and deep RPG gameplay as they search for a way to survive the coming apocalypse.",https://metacritic.com/game/pc/dark-souls-iii
14,Rez Infinite,playstation-4,"Oct 13, 2016",['PC'],89,7.5,Q Entertainment,Enhance Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Rail', ' ']",,E10+,"To resolve the world's rising crime rates, a new system called Project-K was created. However, Eden, the core of Project-K, has fallen into a vegetative state. Now it's up to you, a hacker, to travel through a cyberspace filled with firewalls, viruses, and other obstacles, and jump-start the system's artificial intelligence. Scattered throughout the levels are evolution spheres, which let you transform into more powerful humanoid forms. The game features a pounding soundtrack and unique vector worlds.",https://metacritic.com/game/playstation-4/rez-infinite
15,Axiom Verge,wii-u,"Sep  1, 2016","['PC', 'PlayStation 4', 'PlayStation Vita', 'Switch', 'Xbox One']",89,8.5,Tom Happ,Tom Happ,"['Action', ',                                            ', 'Action Adventure', ',                                            ', 'General', ',                                            ', 'Platformer', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,E10+,"Plumb the recesses of a large, labyrinthine world in order to learn its secrets and uncover your role within it. Discover tons of weapons, items, and abilities, each with their own unique behaviors and usage. You'll need your wits to find them all. Combat bizarre biomechanoid constructs, the deadly fallout of an ancient war, and the demons of your own psyche. And finally, break the game itself by using glitches to corrupt foes and solve puzzles in the environment. [Nintendo.com]",https://metacritic.com/game/wii-u/axiom-verge
16,Titanfall 2,playstation-4,"Oct 28, 2016","['PC', 'Xbox One']",89,8.6,Respawn Entertainment,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Arcade', ' ']",Up to 16 ,M,"In single player, Titanfall 2 delivers a crafted experience that explores the unique bond between man and machine. Playable offline, the single player campaign in Titanfall 2 lets fans step out onto The Frontier as a Militia rifleman with aspirations of becoming an elite Pilot. Stranded behind enemy lines and facing overwhelming odds, players must team up with a veteran Titan to uphold a mission they were never meant to carry out. In multiplayer, Respawn is continuing to evolve their gameplay to provide a more robust experience that delivers expanded depth and variety that includes six new Titans, deeper Pilot abilities, more customization options, and a robust progression system that is sure to satisfy fans. [Electronic Arts]",https://metacritic.com/game/playstation-4/titanfall-2
17,Dark Souls III,playstation-4,"Apr 12, 2016","['PC', 'Xbox One']",89,9.0,From Software,Bandai Namco Games,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",Up to 6 ,M,"Developed by Japanese developer FromSoftware, DARK SOULS III is the latest chapter in the DARK SOULS series with its trademark sword and sorcery combat and rewarding action RPG gameplay. Players travel across a wide variety of locations in an interconnected world of unrelenting challenge and deep RPG gameplay as they search for a way to survive the coming apocalypse.",https://metacritic.com/game/playstation-4/dark-souls-iii
18,Stardew Valley,xbox-one,"Dec 14, 2016","['iPhone/iPad', 'PC', 'PlayStation 4', 'PlayStation Vita', 'Switch']",89,7.8,"Sickhead Games, LLC",Chucklefish,"['Role-Playing', ',                                            ', 'General', ' ']",No Online Multiplayer,E10+,"You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won't be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town's most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness! Features: *    Turn your overgrown field into a lively farm! Raise animals, grow crops, start an orchard, craft useful machines, and more! You'll have plenty of space to create the farm of your dreams. *    Improve your skills over time. As you make your way from a struggling greenhorn to a master farmer, you'll level up in 5 different areas: farming, mining, combat, fishing, and foraging. As you progress, you'll learn new cooking and crafting recipes, unlock new areas to explore, and customize your skills by choosing from a variety of professions. *    Become part of the local community. With over 30 unique characters living in Stardew Valley, you won't have a problem finding new friends! Each person has their own daily schedule, birthday, unique mini-cutscenes, and new things to say throughout the week and year. As you make friends with them, they will open up to you, ask you for help with their personal troubles, or tell you their secrets! Take part in seasonal festivals such as the luau, haunted maze, and feast of the winter star. *    Explore a vast, mysterious cave. As you travel deeper underground, you'll encounter new and dangerous monsters, powerful weapons, new environments, valuable gemstones, raw materials for crafting and upgrading tools, and mysteries to be uncovered. *    Breathe new life into the valley. Since JojaMart opened, the old way of life in Stardew Valley has changed. Much of the town's infrastructure has fallen into disrepair. Help restore Stardew Valley to it's former glory by repairing the old community center, or take the alternate route and join forces with Joja Corporation. *    Court and marry a partner to share your life on the farm with. There are 10 available bachelors and bachelorettes to woo, each with unique character progression cutscenes. Once married, your partner will live on the farm with you. Who knows, maybe you'll have kids and start a family? *    Spend a relaxing afternoon at one of the local fishing spots. The waters are teeming with seasonal varieties of delicious fish. Craft bait, bobbers, and crab pots to help you in your journey toward catching every fish and becoming a local legend! *    Donate artifacts and minerals to the local museum. *    Cook delicious meals and craft useful items to help you out. With over 100 cooking and crafting recipes, you'll have a wide variety of items to create. Some dishes you cook will even give you temporary boosts to skills, running speed, or combat prowess. Craft useful objects like scarecrows, oil makers, furnaces, or even the rare and expensive crystalarium. *    Customize the appearance of your character and house. With hundreds of decorative items to choose from, you'll have no trouble creating the home of your dreams! *    Xbox controller support (with rumble)! (Keyboard still required for text input) *    Over two hours of original music.",https://metacritic.com/game/xbox-one/stardew-valley
19,Battlefield 1,playstation-4,"Oct 18, 2016","['PC', 'Xbox One']",89,7.9,EA DICE,Electronic Arts,"['Action', ',                                            ', 'General', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Tactical', ' ']",Up to 64 ,M,"Intuitive destruction and dynamic weather ensure that no battle is ever the same. For even more gameplay possibilities, carve a path through walls and buildings, take down your enemies in creative ways, and leave your mark on the terrain around you through intuitive destruction. Through your actions, the pristine world around you change into a battle-scarred landscape, changing the world forever. With dynamic weather you will need to adapt your tactics to weather changes as the elements play a part in the battle. Playing the same map on a bright day, in heavy fog, or rain will impact what you see and hear, forcing you to adapt your play style on an ever-changing battlefield. Operations introduces a new way to play multiplayer. In Battlefield 1 you play a series of interconnected battles across multiple fronts. Play a sequence of battles where your actions have consequences beyond a single match, as you try to conquer territory or push back your attackers. At those times when you feel all is lost, call in the Behemoths - the largest fully player-controlled vehicles ever seen in Battlefield. Roam the battlefield and rain fire on your enemy to break their defenses. All-out war never felt so epic. Take control of the Armored Train, Air Ship, or the Battleship to dominate the battlefield across land, air, and sea. [Electronic Arts]",https://metacritic.com/game/playstation-4/battlefield-1
20,Stardew Valley,pc,"Feb 26, 2016","['iPhone/iPad', 'PlayStation 4', 'PlayStation Vita', 'Switch', 'Xbox One']",89,8.8,Eric Barone,Chucklefish,"['General', ',                                            ', 'Role-Playing', ',                                            ', 'General', ' ']",No Online Multiplayer,E10+,"Stardew Valley is an RPG-style farming game. It's up to you to choose your path... Will you devote your time to raising crops and caring for animals? Will you spend time in the local village, befriending the local townspeople? Do you get a kick out of slaying dreadful monsters in the mysterious mountain caverns? Or will you try to accomplish everything and claim the coveted title of Stardew Hero?",https://metacritic.com/game/pc/stardew-valley
21,Ori and the Blind Forest: Definitive Edition,xbox-one,"Mar 11, 2016","['PC', 'Switch']",88,8.1,Moon Studios,Microsoft Game Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,E,Definitive Edition brought me back to the most immersive and beautiful indie game i ever played in this generation . It´s highly mandatory and addictive ( even after finish the game you feel like playing the game again and again ) at least for me. This is a masterpiece made by a hand of an artist !,https://metacritic.com/game/xbox-one/ori-and-the-blind-forest-definitive-edition
22,Dishonored 2,xbox-one,"Nov 10, 2016","['PC', 'PlayStation 4']",88,8.9,Arkane Studios,Bethesda Softworks,"['Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,M,"Just as good as the original. It's a must play for stealth fans, but it also allows you to play aggressively, if you prefer that style. Solid story, amazing atmosphere. Highly recommended!",https://metacritic.com/game/xbox-one/dishonored-2
23,Rise of the Tomb Raider: 20 Year Celebration,playstation-4,"Oct 11, 2016","['PC', 'Xbox One']",88,8.0,Crystal Dynamics,Square Enix,"['Action Adventure', ',                                            ', 'Linear', ' ']",2 ,M,"Amaizing story. Amaizing gameplay. Amaizing Graphic. Amaizing climate. Amaizing game. For me, this is the best PS4 game! I did not expect that :O Better than Uncharted 4.",https://metacritic.com/game/playstation-4/rise-of-the-tomb-raider-20-year-celebration
24,NBA 2K17,playstation-4,"Sep 16, 2016","['iPhone/iPad', 'PC', 'PlayStation 3', 'Xbox 360', 'Xbox One']",88,6.3,Visual Concepts,2K Games,"['Sports', ',                                            ', 'Team', ',                                            ', 'Basketball', ',                                            ', 'Sim', ' ']",Up to 10 ,E,"Amazing game, is fun. Stunning graphics and perfect game play. Comments are perfect and very dynamic.  I also love face scan this year. The best sports game I've played.",https://metacritic.com/game/playstation-4/nba-2k17
25,XCOM 2,pc,"Feb  5, 2016","['PlayStation 4', 'Xbox One']",88,7.3,Firaxis Games,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'General', ',                                            ', 'Tactics', ' ']",2 ,T,"20 years have passed since world leaders unconditionally surrendered to alien forces and XCOM, the world's last line of defense, was left destroyed and scattered. Now the aliens hold dominion over the Earth, building shining cities that promise a brilliant future for humanity on the surface, while hiding a sinister intent below and eliminating all who don't fall in like with their new order. Online those who live a the edges of the world have a modicum of freedom. Here, a force gathers once again to stand up for humanity. Consistently on the run, the remnant XCOM forces need to find a way to regroup, expose the nefarious truth behind the occupation, and eliminate the alien threat for good.",https://metacritic.com/game/pc/xcom-2
26,Dishonored 2,playstation-4,"Nov 10, 2016","['PC', 'Xbox One']",88,8.5,Arkane Studios,Bethesda Softworks,"['Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,M,"Great story and playthrough overall. You have different options in terms of completing objectives. In my case, I am more of an aggressive type causing alot of chaos in the game.",https://metacritic.com/game/playstation-4/dishonored-2
27,Fire Emblem Fates: Special Edition,3ds,"Feb 19, 2016",,88,7.9,Intelligent Systems,Nintendo,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Tactics', ' ']",2 ,T,"Fire Emblem Fates Special Edition Includes: All 3 Versions of Fire Emblem: Fates (Birthright, Conquest, Revelation*) on a Single Cartrige. *Allows purchasers to play Revelations three weeks prior to launch on eshop. It's the only way to get all Three Versions on a Single Cartridge. Also includes a Hardcover Art Book and Nintendo 3DS XL Carrying Pouch featuring Game Art. Two kingdoms are on the brink of war. Whose side will you choose? Torn between two families, you’re an heir of Hoshido, raised by Nohrian royals. If you walk the path of Conquest, you must fight to change your misguided kingdom from within. Command warriors with expert precision and forge deep relationships to master this turn-based strategy game. ",https://metacritic.com/game/3ds/fire-emblem-fates-special-edition
28,Ori and the Blind Forest: Definitive Edition,pc,"Apr 27, 2016","['Switch', 'Xbox One']",88,8.7,Moon Studios,Microsoft Game Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,E,Great visuals. Fantastic gameplay and lovely music. Graphics are outstanding. Has little story but emotionally resonant. Platformers don't get better than this.,https://metacritic.com/game/pc/ori-and-the-blind-forest-definitive-edition
29,Fire Emblem Fates: Revelation,3ds,"Mar 10, 2016",,88,7.2,Intelligent Systems,Nintendo,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Tactics', ' ']",,T,"For me, this isn't a 10. It's a 9.5 As it stands, of the three iterations, Revelation is the one that most closely resembles Awakening, as it brings together every character, weapon, item and mechanic from both versions. This makes for some great support conversations, more customization, and it helps expand the long term value of the game by a lot. While most reviewers agree that Revelation stands in the middle ground when it comes to difficulty, I have to disagree. I think Revelation might just be the easiest of three, for the most part, not entirely. I'd say for newcomers, hard difficulty might be a pretty viable option. For hardcore players, I'd say lunatic on your first run might pretty doable, more than Birthright, and definitely more than Conquest. It may not offer a story as epic as Conquest, but it does present us with its unique take on the story, more characterization, new villains, and some pretty impressive twists. My only negative would be that by the end of the game, the maps start becoming a bit repetitive, but that's about it. The censoring of the game did bother me, but I'm not about to dock off points unfairly for such a great game. TL;DR If you liked Conquest or Birthright, go buy this one. Now",https://metacritic.com/game/3ds/fire-emblem-fates-revelation
30,Sid Meier's Civilization VI,pc,"Oct 20, 2016","['iPhone/iPad', 'PlayStation 4', 'Switch', 'Xbox One']",88,7.0,Firaxis Games,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', '4X', ' ']",Online Multiplayer,E10+,"This game Is honestly beautiful, at first I was a bit worried about how the new cartoonish style would flow in the game. Honestly it grows on you quite quickly and it fits the game well, for a launch i would say this lives up to its predecessors, we already see a lot of features and there is a lot to do in this game without spoiling too much. The game flows great, costume game is fun as always with lots of options and factions to pick from. In conclusion I love it!",https://metacritic.com/game/pc/sid-meiers-civilization-vi
31,Battlefield 1,pc,"Oct 21, 2016","['PlayStation 4', 'Xbox One']",88,7.2,EA DICE,EA Games,"['General', ',                                            ', 'Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Tactical', ' ']",,M,"Intuitive destruction and dynamic weather ensure that no battle is ever the same. For even more gameplay possibilities, carve a path through walls and buildings, take down your enemies in creative ways, and leave your mark on the terrain around you through intuitive destruction. Through your actions, the pristine world around you change into a battle-scarred landscape, changing the world forever. With dynamic weather you will need to adapt your tactics to weather changes as the elements play a part in the battle. Playing the same map on a bright day, in heavy fog, or rain will impact what you see and hear, forcing you to adapt your play style on an ever-changing battlefield. Operations introduces a new way to play multiplayer. In Battlefield 1 you play a series of interconnected battles across multiple fronts. Play a sequence of battles where your actions have consequences beyond a single match, as you try to conquer territory or push back your attackers. At those times when you feel all is lost, call in the Behemoths - the largest fully player-controlled vehicles ever seen in Battlefield. Roam the battlefield and rain fire on your enemy to break their defenses. All-out war never felt so epic. Take control of the Armored Train, Air Ship, or the Battleship to dominate the battlefield across land, air, and sea. [Electronic Arts]",https://metacritic.com/game/pc/battlefield-1
32,World of Warcraft: Legion,pc,"Aug 30, 2016",,88,7.6,Blizzard Entertainment,Blizzard Entertainment,"['Role-Playing', ',                                            ', 'Miscellaneous', ',                                            ', 'Massively Multiplayer', ',                                            ', 'Board / Card Game', ' ']",,T,"The Tomb of Sargeras has been reopened, and the demons of the Burning Legion pour into our world. Their full, terrifying might is fixed on summoning the Dark Titan to Azeroth—and they’ve already located the key to his return. With the Alliance and Horde devastated, only you can take up Warcraft’s most legendary artifacts, scour the ancient Broken Isles for relics of the Titans, and challenge the Legion before Azeroth’s last hope dies. Steel yourself, champion. Extinction is imminent.",https://metacritic.com/game/pc/world-of-warcraft-legion
33,Keep Talking and Nobody Explodes,playstation-4,"Oct 13, 2016","['PC', 'Switch', 'Xbox One']",88,7.3,Steel Crate Games,Steel Crate Games,"['Adventure', ',                                            ', '3D', ',                                            ', 'First-Person', ' ']",,E10+,"One player is trapped in a virtual room with a ticking time bomb they must defuse. The other players are the “Experts” who must give the instructions to defuse the bomb by deciphering the information found in the bomb defusal manual. But there’s a catch: the experts can’t see the bomb, so everyone will need to talk it out – fast.",https://metacritic.com/game/playstation-4/keep-talking-and-nobody-explodes
34,Owlboy,pc,"Nov  1, 2016","['PlayStation 4', 'Switch', 'Xbox One']",88,7.6,D-Pad Studio,D-Pad Studio,"['Fantasy', ',                                            ', 'Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,E10+,"I LOVE Owlboy!! I'm only a few hours into this gorgeous adventure, but Otus stole my heart with the first flap of his capewings.  The pickup/throw/teleport mechanic is incredibly clever, and gives it a hint of puzzler feel on top of the incredible story telling.  The dialogue is witty yet doesnt try to be something it isnt. The controls are intuitive and a breeze to grasp, yet it doesnt feel like I've already mastered everything it can throw at me.  If you have any sort of light in your soul, and love a good soundtrack behind an amazing adventure, you cant pick up Owlboy fast enough!!",https://metacritic.com/game/pc/owlboy
35,XCOM 2,playstation-4,"Sep 27, 2016","['PC', 'Xbox One']",87,7.2,Firaxis Games,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'General', ',                                            ', 'Tactics', ' ']",2 ,T,"Earth has changed. Twenty years have passed since world leaders offered an unconditional surrender to alien forces. XCOM, the planet’s last line of defense, was left decimated and scattered. Now, in XCOM 2, the aliens rule Earth, building shining cities that promise a brilliant future for humanity on the surface, while concealing a sinister agenda and eliminating all who dissent from their new order. Only those who live at the edges of the world have a margin of freedom. Here, a force gathers once again to stand up for humanity. Always on the run, and facing impossible odds, the remnant XCOM forces must find a way to ignite a global resistance, and eliminate the alien threat once and for all.",https://metacritic.com/game/playstation-4/xcom-2
36,The Witness,playstation-4,"Jan 26, 2016","['iPhone/iPad', 'PC', 'Xbox One']",87,7.5,"Thekla, Inc","Thekla, Inc","['Miscellaneous', ',                                            ', 'General', ',                                            ', 'General', ',                                            ', 'Puzzle', ',                                            ', 'Puzzle', ',                                            ', 'Adventure', ',                                            ', '3D', ',                                            ', 'First-Person', ' ']",,E,"You awaken, alone, on a strange island full of puzzles that challenge and surprise you. You can't remember who you are, and you don't remember how you came to be here, but there's one thing you can do: explore the island in hope of discovering clues, regaining your memory, and somehow finding your way home. The Witness is a single-player game in an open world with dozens of locations to explore and over 500 puzzles to solve. This game respects you as an intelligent player and it treats your time as precious. There's no filler; each of those puzzles brings its own new idea into the mix.",https://metacritic.com/game/playstation-4/the-witness
