,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,The Legend of Zelda: Skyward Sword,wii,"Nov 20, 2011",,93,8.1,Nintendo,Nintendo,"['Fantasy', ',                                            ', 'General', ',                                            ', 'Fantasy', ',                                            ', 'Action Adventure', ',                                            ', 'Open-World', ' ']",No Online Multiplayer,E10+,"A Link to the Future - The Legend of Zelda: Skyward Sword shakes up the tried-and-true adventure game formula and marks a turning point for the franchise. The introduction of full motion controls enabled by Wii MotionPlus technology synchronizes player movements with Link's actions while offering the most intuitive play control of any game in the series to date. FEATURES: * The Legend of Zelda: Skyward Sword boasts the most realistic sword combat of any game to date, turning every encounter into a challenge of both brains and brawn. Wii MotionPlus technology accurately translates the angle of every sword slice, effectively putting Link's blade in the player's hand. Analyzing enemy attack and defense tendencies and counteracting with precise swings of the sword provide a satisfying experience that blends puzzle-solving with a new and distinctly unique combat system. * Explore a massive, multilayered world that seamlessly blends soaring exploration in a sea of clouds with intense ground-based adventuring that blurs the line between the main world and traditional Zelda dungeons. Link soars through the skies on the back of a noble bird and dives beneath the clouds to the continent below in an epic quest that lays the foundation for the events in the critically acclaimed The Legend of Zelda: Ocarina of Time. * Prepare for intense puzzle-solving as only The Legend of Zelda games can deliver. Exploration of the forests, volcanoes and deserts requires players to think on their feet as they solve puzzles, overcome obstacles and escape deadly traps. Once they find their way to each dungeon, they are confronted by even more puzzles guarded by fiendish enemies. * The Legend of Zelda: Skyward Sword redefines the traditional Zelda framework and introduces an arsenal of items, upgrades and rewards unlike any game in the franchise to date. The adventure guides players into, out of and back to dungeons and areas they've already completed. Along the way, Link gathers a massive inventory of peculiar items and resources that can be used to upgrade many of his weapons and equipment.  * Every copy in the initial production of the game will come packaged with a special music CD featuring orchestral arrangements of select songs that will be performed at The Legend of Zelda 25th Anniversary Symphony Concert.  * This version of The Legend of Zelda: Skyward Sword comes packaged with a special Gold Wii Remote Plus controller. You can also purchase a copy of the game without a controller.",https://metacritic.com/game/wii/the-legend-of-zelda-skyward-sword
11,The Elder Scrolls V: Skyrim,playstation-3,"Nov 11, 2011","['PC', 'Xbox 360']",92,6.7,Bethesda Game Studios,Bethesda Softworks,"['Role-Playing', ',                                            ', 'First-Person', ',                                            ', 'First-Person', ',                                            ', 'Western-Style', ' ']",No Online Multiplayer,M,"The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",https://metacritic.com/game/playstation-3/the-elder-scrolls-v-skyrim
12,Uncharted 3: Drake's Deception,playstation-3,"Nov  1, 2011",,92,8.4,Naughty Dog,SCEA,"['Action Adventure', ',                                            ', 'Modern', ',                                            ', 'Modern', ',                                            ', 'Linear', ' ']",Up to 10 ,T,"A search for the fabled ""Atlantis of the Sands"" propels fortune hunter Nathan Drake on a trek into the heart of the Arabian Desert. When the terrible secrets of this lost city are unearthed, Drake's quest descends into a desperate bid for survival that strains the limits of his endurance and forces him to confront his deepest fears. ",https://metacritic.com/game/playstation-3/uncharted-3-drakes-deception
13,The ICO & Shadow of the Colossus Collection,playstation-3,"Sep 27, 2011",,92,8.6,Bluepoint Games,SCEA,"['Miscellaneous', ',                                            ', 'Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'Compilation', ',                                            ', 'Compilation', ' ']",No Online Multiplayer,T,"Let me start by stating the facts: not everyone will understand these games, not everyone will enjoy them, and there's nothing wrong with that.  Certain people can't watch a movie unless it has explosions, certain people can't watch Public Television because it educates rather than entertains, and certain people will pick this up on the recommendation of another and feel 100% cheated because it doesn't involve wanton killing, busty women, rampant foul language and guns.If you are one of these types of people, it's okay.  I'm not going to judge you or your tastes.  I'll just let you know that i feel sorry for you, because whatever ""eye of the beholder"" thing it takes to truly enjoy these games, you don't have it, and believe me, your life is worse because of that.  You don't know what you've missed.Ico is definitely the harder game to get into, out of the two games in the collection. It will involve you solving puzzles and leading a girl to safety by escaping the castle where the both of you are imprisoned.  It will involve her speaking in a language you don't understand, and it will tax the part of the brain that won't help you fire a gun.  For those patient enough to brave the journey, you may find yourself with an incredibly emotional experience at the end of the road, and you'll be amazed a video game could make you feel that way.   I'm trying to spoil as little as I can for you, and I'm sorry if this sounds a bit paltry, but this is the gist of the experience.On the other hand, Shadow Of The Colossus is the most beautifully haunting game I've ever played.  It too is about solving puzzles, but the goal in this game is not to figure out how you'll escape a castle, it's how to kill sixteen giant beasts that dwarf you in scale.  No other game has made me feel so overwhelmingly powerful by making me feel so insignificant throughout the entire process - the expansive overworld with no enemies or even epic travel music, the loneliness between your character and the horse he rides, it all seems so pointless until you find your next enemy.  The silence is the calm before the storm, and that storm is the next giant beast you will have to locate, climb and somehow kill.  It will give you a sense of wonder, dread and most of all, it will prove beyond the shadow of a doubt that video games deserve to be called an artistic medium. As I said, it won't be for everyone.  But if you find yourself looking for something that could make you proud to own your PlayStation, and you don't mind not shooting a gun or scoring a goal, then you may find yourself in for the best games that the previous generation had to offer.  There's a very good reason why the PlayStation 2 was the home of the best franchise titles of the last hardware generation, and that didn't have as much to to with Grand Theft Auto, Resident Evil, Madden, Final Fantasy or God Of War as it did games like Ico and Shadow Of The Colossus.  Now, these games have been given a 1080p HD facelift, and given trophies for the player to earn as well.  Any individual who considers themselves a gamer, in any sense of the term whether broad or niche, needs to try these two games.  You may find that you don't like them, and like I said earlier, that's okay.  Caviar isn't for everyone, and one man's delicacy can be another's poison.  If you're in the mood for something besides controller McDonalds, though, this is your wake-up call.For those who do pick it up and find themselves lost in the most incredible worlds, your curiosity will be rewarded hundredfold.  Then, you'll understand why people like myself are so excited for The Last Guardian...and chances are, you will be too after playing through these two games (and especially SotC).  Don't pass this up, whatever you do.",https://metacritic.com/game/playstation-3/the-ico-shadow-of-the-colossus-collection
14,Rayman Origins,wii,"Nov 15, 2011","['3DS', 'PC', 'PlayStation 3', 'PlayStation Vita', 'Xbox 360']",92,8.5,UBlart Montpellier,Ubisoft,"['Action', ',                                            ', 'Action Adventure', ',                                            ', 'Platformer', ',                                            ', 'Fantasy', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",1-4 ,E10+,"Rayman Origins takes a great idea to the max in its crazy beautiful wacky world!Tons of levels and hard challenges!Fantastic four player action!Slap your friends!Buy this game!If you can't, be sure to try and play it with a friend!",https://metacritic.com/game/wii/rayman-origins
15,LittleBigPlanet 2,playstation-3,"Jan 18, 2011",,91,8.6,Media Molecule,SCEA,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '3D', ',                                            ', '2D', ',                                            ', '3D', ' ']",4  Online,E,"The first Little Big Planet was my maiden voyage into the PS3, and I've stuck with it ever since. Very rarely is a game's sequel not only a great improvement, but also a carrier of amazing additions that make it feel like a fresh new game. I can hardly contain my fanboy madness at the new gadgets, tools, tweaks and CONTROLLER MAPPING!! The ability to create games that are no longer stuck on the platformer genre, but open the world to everything from RPG's to FPS's. This game redefines the custom builder mechanism that is slowly becoming more popular. A king of creation, Little Big Planet 2 is truly limited to your capacity for creativity!!",https://metacritic.com/game/playstation-3/littlebigplanet-2
16,Forza Motorsport 4,xbox-360,"Oct 11, 2011",,91,8.3,Turn 10,Microsoft Game Studios,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Simulation', ',                                            ', 'GT / Street', ',                                            ', 'GT / Street', ',                                            ', 'Automobile', ' ']",Up to 16 ,E,Forza Motorsport 4 is the biggest entry in the series to date. Hundreds of the world’s most exciting cars spanning more than eighty manufacturers. The best driving circuits in the world. Bringing you closer to the cars of your dreams. Online features that redefine online community. Forza Motorsport 4 promises to be an entirely new car experience.,https://metacritic.com/game/xbox-360/forza-motorsport-4
17,Batman: Arkham City,pc,"Nov 21, 2011","['PlayStation 3', 'Xbox 360']",91,8.7,Rocksteady Studios,Warner Bros. Interactive Entertainment,"['Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ',                                            ', 'Open-World', ' ']",,T,"I can't believe people voting this a 0, but I guess there are haters everywhere. Yes the game was a month late, yes DX11 features will slow down your game, when it should, in fact, speed it up, yes there is SecuRom, and yes its on GWFL. However, none of that really matters, a month later? Who fricking cares, yes I had some of it spoiled, but I should have kept away from the batman forums to be sure. Still the story keeps me intrigued, the combat is insanely good, and the atmosphere is amazing. Can't do much about GFWL and SecuRom, they don't make the game worse, they are just bad choiced to safeguard against people playing without paying. The DX11 thing is something that they already are aware of, and they will fix it. So, if your that angered by it, wait before you buy it, or if you already bought it, don't play until the patch is out. Until that patch there are lots of goodies to play meanwhile, like Skyrim and Battlefield 3.As stated earlier this games combat is awesome, and works even better on mouse and keyboard than its predecessor. I have had no troubles whatsoever, and the troubles I did have came from me not being used to the combat system, not because it was bad.The graphics are gorgeous beyond belief, even in DX9 it looks good, I can also run at almost max with max PhysX on my GTX460, only thing I have turned down is AA at 16x .The sound is awesome, including the voice acting, The Joker is especially, like last game, really good. But most all of the voice acting done here is awesome.I can't find any fault with this game other than the DX11 problem, and that will be fixed, so a solid 10/10 and this game leaves me wondering what will be GOTY. To me it is between this, battlefield 3 (the MP is sooooo solid), The Witcher 2 and Skyrim. All are 9 or 10 out of 10 in my book.",https://metacritic.com/game/pc/batman-arkham-city
18,Gears of War 3,xbox-360,"Sep 20, 2011",,91,8.1,Epic Games,Microsoft Game Studios,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'Third-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",Up to 10 ,M,"Developed by acclaimed studio Epic Games and available only on Xbox 360, ""Gears of War 3"" plunges players into a harrowing tale of hope, survival, and brotherhood that will conclude the current story arc for ""Gears of War."" With the last human city destroyed and the remaining survivors stranded, time is running out for Marcus and his comrades as they fight to save the human race from the jaws of extinction. ",https://metacritic.com/game/xbox-360/gears-of-war-3
19,NBA 2K12,playstation-3,"Oct  4, 2011","['iPhone/iPad', 'PC', 'PlayStation 2', 'Xbox 360']",90,6.8,Visual Concepts,2K Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Basketball', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",Up to 10 ,E,"The best basketball game of all time just got a billion times better. And that's a remarkable feat because NBA 2K11 was a frickin' masterpiece of sports gaming. NBA 2K12 is a beautiful love letter to the game of basketball and a dream come true to it's fans. Fans of the both the real and virtual world versions of the sport. Simply put: this game is INCREDIBLE. Prepare to be floored when you jump back in time and play as Bill Russell and the weathered black and white screen and filtered audio make you feel like you just time traveled back into the world of TV's Mad Men. Be wowed when you see how incredibly smooth and fluid animations. It's so photorealistic and lifelike that you will forget you're controlling a video game and think you've actually got the real life versions of Dirk, Lebron, and Kobe on Pinocchio strings making them perform miraculous moves and nailing incredible shots. The accessibility of this year's game is greatly improved as well. Just tap triangle to engage in the post to open a plethora of new moves. I swear the number of moves in this game and the amount possibilities when factoring in the game's brilliant physics engine is STAGGERING. It's virtually endless in its gameplay possibilities. You'll see a new animation nearly every play. In final, 2K Sports has become legendary. Greatness and 2K are now synonymous. It's baffling that the company could great something so incredibly better than it's predecessor when it's predecessor was arguably the greatest sports game ever made. Well chaps, there is NO ARGUMENT to be had this year:NBA 2K12 is HANDS DOWN.....THE GREATEST SPORTS GAME IN GAMING HISTORY.Get it NOW!",https://metacritic.com/game/playstation-3/nba-2k12
20,FIFA Soccer 12,playstation-3,"Sep 27, 2011","['3DS', 'iPhone/iPad', 'PC', 'PlayStation 2', 'Xbox 360']",90,7.2,Electronic Arts,Electronic Arts,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Soccer', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",,E,"-- My apologies for bad English grammar, if there is any --I actually want to give this game a ""9"", but gave it a ""10"" instead as some user reviews aren't based on facts (that matter) or simply someone 's frustration because they can't get the hang on it's new gameplay without learning it first for a few weeks or months, so here goes: The most impressive football game ever made so far. It's gameplay is very realistic and makes you think like a real football player, in defensive as well as offensive manners. It's hard to get into the tactical defending, especially against Legendary CPU players. It forces you to think ahead, see the spaces, and anticipate your opponent's moves to win the ball back. No longer you can just simply win the ball back without going through too much trouble, which I like. Even if you'd turn off tactical defending and switch back to the ""old"" defensive controls, it's harder than in previous Fifa games.As for the impact engine, in my opinion this feature is not useless at all and makes the game feel very realistic and alive. Emotions can run high while something is not going the way you expect it to be, as well as positive as negative emotions... That's the way it goes down on a real football field too. Also, having summed up some aspects of the game, when you are playing this game with (a) friend(s), online or together on the couch in the living room... You'll have a blast!",https://metacritic.com/game/playstation-3/fifa-soccer-12
21,FIFA Soccer 12,xbox-360,"Sep 27, 2011","['3DS', 'iPhone/iPad', 'PC', 'PlayStation 2', 'PlayStation 3']",90,6.8,Electronic Arts,Electronic Arts,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Soccer', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",,E,First off let me start by saying I've been playing soccer games since 1998 and and have played pretty much all the brands out there. And when I say FIFA 12 is the best soccer game of all time.after a distasterous outing with FIFA 11 EA has pulled out all the stops and its made for an excellent game.this year I am confident in saying FIFA is king!!!!!!,https://metacritic.com/game/xbox-360/fifa-soccer-12
22,MLB 11: The Show,playstation-3,"Mar  8, 2011",['PlayStation 2'],90,8.0,SCEA San Diego Studios,SCEA,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Baseball', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",Up to 4 ,E,"The #1 selling, highest rated baseball franchise is back in MLB® The Show '11. Experience new ways to play The Show with the NEW PURE Analog controls. Team up in ALL NEW CO-OP play, get called up to the Big Leagues with new and improved Road to the Show features and compete for real world prizes in MLB® The Show's ALL NEW Challenge of the Week.",https://metacritic.com/game/playstation-3/mlb-11-the-show
23,Dead Space 2,xbox-360,"Jan 25, 2011","['PC', 'PlayStation 3']",90,8.7,Visceral Games,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'Third-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",Up to 8 ,M,"Hero Isaac Clarke returns for another heart-pounding adventure, taking the fight to the Necromorphs in this thrilling action-horror experience. New tools to gruesomely slice and dismember the Necromorphs complement Isaac's signature Plasma Cutter, empowering him as he meets new characters, explores epic Zero-G environments, and fights against a relentless necromorph onslaught.  Survival isn't the only thing on Isaac's mind in Dead Space 2  – this time, he calls the shots. [Electronic Arts]",https://metacritic.com/game/xbox-360/dead-space-2
24,Super Mario 3D Land,3ds,"Nov 13, 2011",,90,8.4,Nintendo,Nintendo,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '3D', ',                                            ', '3D', ' ']",No Online Multiplayer,E,"Get Ready for a New Spin on a Familiar Tail. Super Mario 3D Land reinvents everything fans love about Mario gaming with the first platforming environment in true 3D, without the need for special glasses. Players will experience a new sense of depth, distance and speed while running, jumping and stomping on enemies throughout the levels. Tanooki Mario returns: The fan-favorite Tanooki suit makes its first appearance on the Nintendo 3DS. Use the Tanooki suit’s tail to attack enemies or float gently down from great heights. These abilities help players move through the 3D environments with more confidence. 3D visuals make it easier for players to judge the depths and distances in their environments. Players can more accurately judge the jump to the next platform or how far Mario is from a question block.  New and familiar abilities add unique game-play strategies to the adventure. Mario can perform a rolling somersault attack or run fast with a dash move. The Circle Pad gives players complete control to confidently move Mario through fun and challenging environments. New enemies include Goombas with tails, tall stacks of Goombas and a Piranha Plant that spits ink to obscure a player’s view. [Nintendo]",https://metacritic.com/game/3ds/super-mario-3d-land
25,Deus Ex: Human Revolution,pc,"Aug 23, 2011","['PlayStation 3', 'Xbox 360']",90,8.5,Nixxes Software,Eidos Interactive,"['Action', ',                                            ', 'Action Adventure', ',                                            ', 'Shooter', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ' ']",No Online Multiplayer,M,"In Deus Ex: Human Revolution you play Adam Jensen, a security specialist, handpicked to oversee the defense of one of America's most experimental biotechnology firms. But when a black ops team breaks in and kills the scientists you were hired to protect, everything you thought you knew about your job changes. At a time when scientific advancements are routinely turning athletes, soldiers and spies into super-enhanced beings, someone is working very hard to ensure mankind's evolution follows a particular path. You need to discover why - because the decisions you take and the choices you make will be the only things that can determine mankind's future.",https://metacritic.com/game/pc/deus-ex-human-revolution
26,Pushmo,3ds,"Dec  8, 2011",,90,8.3,Intelligent Systems,Nintendo,"['Miscellaneous', ',                                            ', 'Puzzle', ',                                            ', 'Action', ',                                            ', 'Puzzle', ',                                            ', 'Action', ' ']",1 Player,E,"Absolutely fantastic.  It reminds me of the best Zelda puzzles, mixed with Mario, mixed with Tetris.  Actually, there is nothing else quite like it, which is why it is so good.  It's hard to explain how great this game is until you're working on your 100th level.  A must own, 10/10.",https://metacritic.com/game/3ds/pushmo
27,Metal Gear Solid HD Collection,xbox-360,"Nov  8, 2011",['PlayStation 3'],90,8.6,Genki,Konami,"['Miscellaneous', ',                                            ', 'Compilation', ',                                            ', 'Compilation', ' ']",Up to 6 ,M,"The mgs hd collection consists of 2 main entries of the series (mgs 2 and 3) as well as the big budget spinoff, peacewalker, the 2 msx original metal gear games, plus all extended content of mgs2, 3, such as the VR missions and the monster hunter minigame of peacewalker for a price of 50$. That's not a bargain, that's a steal.",https://metacritic.com/game/xbox-360/metal-gear-solid-hd-collection
28,LIMBO,playstation-3,"Jul 19, 2011","['iPhone/iPad', 'PC', 'PlayStation 4', 'PlayStation Vita', 'Switch', 'Xbox 360', 'Xbox One']",90,8.0,PLAYDEAD,PLAYDEAD,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",,T,"In this day and age of frenetic, adrenalized gunplay, twisting and weaving plot-lines, overwrought character development and a bombardment of on-screen displays, hints and information, LIMBO is truly a breath of fresh air. Or rather, a thick, deeply atmospheric dream-like fog. With no on-screen HUD, no prompts, no introductory cut-scenes and no real idea who this little boy is or why he has just woken up in this eerily beautiful black and white world, we are given no choices but to progress and explore what lies ahead of us, and for him.It is a magic, yet slightly disturbing feeling, akin to the confusion one senses for those first brief moments after awaking from a particularly vivid and surreal dream of ones own.Death is a part of life, and you'll witness death first hand many times as you traverse the world of LIMBO.The deaths are quick, yet quite brutal to witness, and even though there is no significant penalty to dying, you realize after only a few minutes that the boy is indeed very fragile. So your movements become cautious, you want to study the seemingly insignificant ground before you step forth.Animations are smooth as silk. As for the sound, if you don't have a surround sound set-up, I recommend headphones, as it can be vital to anticipate what lies ahead via subtle audio cues.If you are playing through tv speakers, I guarantee you after 10 minutes you'll catch yourself leaning ever towards the screen- not because of poor audio. Rather, the immersion will pull you in.Rarely have I experienced such a game. LIMBO deserves to be recognized as true art. Without the use of quotation marks.10/10.   The sense of loneliness and despair is very real.",https://metacritic.com/game/playstation-3/limbo
29,Total War: Shogun 2,pc,"Mar 15, 2011",,90,8.3,Creative Assembly,Sega,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Historic', ',                                            ', 'General', ',                                            ', 'Historic', ' ']",Online Multiplayer,T,"Shogun 2 is the ultimate refinement of the original formula with a new, cutting-edge AI, more polish and online functionality than ever before. The result is the perfect mix of real-time and turn-based strategy gaming that invites both veterans of Total War and new players to experience the enjoyment and depth of the series.",https://metacritic.com/game/pc/total-war-shogun-2
