,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
10,Far Cry 3,playstation-3,"Dec  4, 2012","['PC', 'PlayStation 4', 'Xbox 360', 'Xbox One']",90,8.6,Ubisoft Montreal,Ubisoft,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Modern', ',                                            ', 'Modern', ',                                            ', 'Arcade', ' ']",Up to 4 ,M,"With Far Cry 3, players step into the shoes of Jason Brody, a man alone at the edge of the world, stranded on a mysterious tropical island. In this savage paradise where lawlessness and violence are the only sure thing, players dictate how the story unfolds, from the battles they choose to fight to the allies or enemies they make along the way. As Jason Brody, players will slash, sneak, detonate and shoot their way across the island in a world that has lost all sense of right and wrong.",https://metacritic.com/game/playstation-3/far-cry-3
11,Trials Evolution,xbox-360,"Apr 18, 2012",['PC'],90,8.0,Ubisoft,Microsoft Game Studios,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Simulation', ',                                            ', 'Motorcycle', ',                                            ', 'Automobile', ',                                            ', 'Street', ',                                            ', 'Street', ' ']",,E10+,"The follow-up to Trials HD brings the bike-racing action back to the Xbox 360. Ride in real-time multiplayer with two to four players, either locally or through XBLA. Take part in single player career with 50 tracks, challenging unlocks, and tricky achievements. A massive, track editor lets you build the track of your choosing and share it with the world. Or simply download highly-rated tracks from around the globe using Track Central.",https://metacritic.com/game/xbox-360/trials-evolution
12,Mark of the Ninja,xbox-360,"Sep  7, 2012",['PC'],90,7.4,Klei Entertainment,Microsoft Game Studios,"['Adventure', ',                                            ', 'Text', ',                                            ', 'Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",1 Player,M,"Easily the best XBLA game I've played in my life. The way in which enemies come onto the stage is like an old school arcade game except the whole narrative is laid out like an action/RPG. The story is epic, the graphics are unbelievable, and the voice acting is incredible. HIGHLY recommend it. Very affordable as well.",https://metacritic.com/game/xbox-360/mark-of-the-ninja
13,Okami HD,playstation-3,"Oct 30, 2012","['PC', 'PlayStation 4', 'Switch', 'Xbox One']",90,9.0,HexaDrive,Capcom,"['Fantasy', ',                                            ', 'Fantasy', ',                                            ', 'Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,T,"In Okami, the legendary monster Orochi has come back to life and turned the world into a veritable wasteland. Players must assume the role of a wolf, an embodiment of the sun god Amaterasu, which is capable of wielding unimaginable power. The state of the world lies in gamer's hands as they must fight ominous beings and reclaim the earth from a curse that plagues it. It is crucial to help Amaterasu make the world a place where all living creatures can dwell once again. [Capcom]",https://metacritic.com/game/playstation-3/okami-hd
14,XCOM: Enemy Unknown,xbox-360,"Oct  9, 2012","['iPhone/iPad', 'PC', 'PlayStation 3', 'PlayStation Vita']",90,8.3,Firaxis Games,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'General', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ',                                            ', 'Tactics', ' ']",2 ,M,"From the makers of the Civilization series comes a game about humanity’s final stand. Threatened by an unknown foe, the Earth’s governments come together to form a stealth paramilitary organization known as XCOM to combat this extraterrestrial assault. At the helm of XCOM, you command the global defense team in battle against a frightening alien invasion. Determine the destiny of the human race by building and co-coordinating a fully operational base, researching alien tech, formulating combat missions, and choreographing soldier movement in battle.",https://metacritic.com/game/xbox-360/xcom-enemy-unknown
15,Guild Wars 2,pc,"Aug 28, 2012",,90,8.0,ArenaNet,NCSOFT,"['General', ',                                            ', 'Role-Playing', ',                                            ', 'Massively Multiplayer Online', ',                                            ', 'Massively Multiplayer', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ' ']",Massively Multiplayer,T,"Guild Wars 2 draws from the game mechanics that made the original Guild Wars one of the most popular online games and adds a fully persistent world. Like its predecessors, Guild Wars 2 does not have a subscription fee. Guild Wars Eye of the North provide a Hall of Monuments where players' accomplishments are memorialized and eventually inherited by their Guild Wars 2 characters, unlocking exclusive items and bonuses in Guild Wars 2. [NCsoft]",https://metacritic.com/game/pc/guild-wars-2
16,FIFA Soccer 13,xbox-360,"Sep 25, 2012","['3DS', 'iPhone/iPad', 'PC', 'PlayStation 2', 'PlayStation 3', 'PlayStation Vita', 'Wii U']",90,6.3,Electronic Arts,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Soccer', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",,E,"The way players control the ball has been transformed, eliminating near-perfect touch for every player on the pitch, and creating more opportunities for defenders to win back possession. Poor passes are harder to control, enabling defenders to capitalize on errant balls and poor touches. Factors such as defensive pressure, trajectory of the ball, and velocity of the pass all factor into a player’s success.",https://metacritic.com/game/xbox-360/fifa-soccer-13
17,NBA 2K13,playstation-3,"Oct  2, 2012","['iPhone/iPad', 'PC', 'Wii U', 'Xbox 360']",90,8.0,Visual Concepts,2K Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Basketball', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",Up to 10 ,E,"For the first time ever, all dribble moves have been mapped to the right analog stick, as well as shooting, passing, and post moves. String together devastating crossovers and clutch shots for maximum control and effectiveness. Shots are now dynamically created on the fly, with all-new collision physics created in real-time. Each player has individualized abilities that can alter the course of a game.  Players are modeled to impact the game in their own unique way, from Derrick Rose as a “Floor General” to Kevin Durant being “The Closer.”  Learn to use each player’s unique ability and change the game on your terms. Improved fast break passing gives players more control. Fire a bounce pass to a cutting teammate or go “Lob City” in transition.",https://metacritic.com/game/playstation-3/nba-2k13
18,Borderlands 2,xbox-360,"Sep 18, 2012","['PC', 'PlayStation 3', 'PlayStation Vita', 'Xbox One']",89,8.3,Gearbox Software,2K Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",Up to 4 ,M,"Play as one of 4 new vault hunters facing off against a new world of creatures, psychos and the evil mastermind, Handsome Jack. Make new friends, arm them with a gazillion weapons and fight alongside them in four-player co-op or split-screen on a relentless quest for revenge and redemption across the undiscovered and unpredictable living planet.",https://metacritic.com/game/xbox-360/borderlands-2
19,XCOM: Enemy Unknown,playstation-3,"Oct  9, 2012","['iPhone/iPad', 'PC', 'PlayStation Vita', 'Xbox 360']",89,8.1,Firaxis Games,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'General', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ',                                            ', 'Tactics', ' ']",2 ,M,"Lead your troops in fierce battles to defeat the alien front, and rescue civilians in crowded cities and remote outlands around the world. Construct and expand your XCOM headquarters, recruit and coach up unique soldiers to thrust into battle, and research alien tech to enhance and multiply your weapons and capabilities. Mix and match aliens and soldiers and synthesize abilities to outwit and overpower your alien opponents.",https://metacritic.com/game/playstation-3/xcom-enemy-unknown
20,The Walking Dead: A Telltale Games Series,pc,"Apr 24, 2012","['iPhone/iPad', 'PlayStation 3', 'Switch', 'Xbox 360']",89,8.8,Telltale Games,Telltale Games,"['Compilation', ',                                            ', 'Miscellaneous', ',                                            ', 'Adventure', ',                                            ', 'Compilation', ',                                            ', 'Point-and-Click', ' ']",No Online Multiplayer,,"Based on Robert Kirkman's comic book series, The Walking Dead brings to life a world devastated by an undead apocalypse and the horrifying choices you're forced to make to survive. Play the role of Lee Everett, a convicted criminal, who has been given a second chance at life in a world devastated by the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer you redemption in a world gone to hell.",https://metacritic.com/game/pc/the-walking-dead-a-telltale-games-series
21,Fez,xbox-360,"Apr 13, 2012","['iPhone/iPad', 'PC', 'PlayStation 3', 'PlayStation 4', 'PlayStation Vita', 'Switch']",89,6.2,Polytron Corp.,Polytron Corp.,"['Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",,E,"This quirky platformer stars a little white creature with a bright red fez. Gomez is a 2D being living in a 2D world. Or is he? When the existence of a mysterious 3rd dimension is unveiled, Gomez embarks on a journey that will usher him to the very end of time and space. Utilize your ability to navigate 3D structures from 4 distinct 2D perspectives. Explore an open-ended world full of secrets, puzzles and hidden treasures. Re-open the mysteries of the past and discover the truth about reality and perception. Alter your perspective and see the world in a different way.",https://metacritic.com/game/xbox-360/fez
22,The Walking Dead: Episode 5 - No Time Left,pc,"Nov 21, 2012","['PlayStation 3', 'Xbox 360']",89,8.6,Telltale Games,Telltale Games,"['Miscellaneous', ',                                            ', 'Adventure', ',                                            ', 'General', ',                                            ', 'Compilation', ',                                            ', 'Point-and-Click', ' ']",,M,"Assume the role of Lee Everett, a convicted criminal, who has been given a second chance at life in a world infested with the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer him redemption in a world gone to hell.",https://metacritic.com/game/pc/the-walking-dead-episode-5---no-time-left
23,Borderlands 2,pc,"Sep 17, 2012","['PlayStation 3', 'PlayStation Vita', 'Xbox 360', 'Xbox One']",89,8.2,Gearbox Software,2K Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'Arcade', ' ']",Up to 4 ,M,"Borderlands 2 advances the distinct blending of FPS and role-playing genres to create an evolution of the Role Playing Shooter. Team up with up to 3 other players for 4-player online goodness or go old-school with 2-player split-screen couch sharing mayhem as you spend hours leveling up your character and equipping them with one of the millions of badass weapons. Borderlands 2 features a new array of procedurally generated guns, shields, grenades, artifacts, enemies and more. Choose one of the 4 new character classes to be taken through a carefully crafted and connected story to all new and surprising environments across the living planet of Pandora. Make new friends, arm them to the teeth and fight alongside them on your relentless quest for revenge and redemption.",https://metacritic.com/game/pc/borderlands-2
24,Dishonored,playstation-3,"Oct  9, 2012","['PC', 'Xbox 360']",89,8.1,Arkane Studios,Bethesda Softworks,"['Action Adventure', ',                                            ', 'Modern', ',                                            ', 'General', ',                                            ', 'Modern', ' ']",,M,"The action in Dishonored takes place in Dunwall, an industrial whaling city where unusual steampunk-inspired technology and other-worldly forces coexist in the dark shadows. You play the role of the once-trusted bodyguard of the beloved Empress. Framed for her murder, you become an infamous assassin, known only by the eerily disturbing mask that has become your claim to fame. In a time of uncertainty, when the city is besieged by plague and ruled by a corrupt government armed with industrial technologies, dark forces conspire to thrust upon you abilities beyond those of any typical man – but at a cost. The truth behind your betrayal is as murky as the waters encircling the city, and the life you once had has slipped away forever.",https://metacritic.com/game/playstation-3/dishonored
25,XCOM: Enemy Unknown,pc,"Oct  8, 2012","['iPhone/iPad', 'PlayStation 3', 'PlayStation Vita', 'Xbox 360']",89,8.2,Firaxis Games,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'General', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ',                                            ', 'General', ',                                            ', 'Tactics', ' ']",No Online Multiplayer,M,"Enemy Unknown couples tactical turn-based gameplay with action sequences and on-ground combat. Recruit, specialize and train unique soldiers and manage your personnel. Detect and interrupt the alien threat as you construct and expand your XCOM headquarters. Direct soldier squads in turn-based ground battles and deploy air units such as the Interceptor and Skyranger. The fight spreads around the world as the XCOM team engages in over 70 missions, communicating and negotiating with governments around the world.",https://metacritic.com/game/pc/xcom-enemy-unknown
26,Mass Effect 3,pc,"Mar  6, 2012","['PlayStation 3', 'Wii U', 'Xbox 360']",89,6.0,BioWare,Electronic Arts,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Action RPG', ' ']",Up to 4 ,M,"BioWare completes the Mass Effect Trilogy with Mass Effect 3. Earth is burning. Striking from beyond known space, a race of terrifying machines have begun their destruction of the human race. As Commander Shepard, an Alliance Marine, the only hope for saving mankind is to rally the civilizations of the galaxy and launch one final mission to take back the Earth. ",https://metacritic.com/game/pc/mass-effect-3
27,Dark Souls: Artorias of the Abyss,xbox-360,"Oct 23, 2012",['PlayStation 3'],89,8.6,From Software,Namco Bandai Games,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Action RPG', ' ']",,M,"The Dark Souls DLC, Artorias of the Abyss grants you access to new maps and environments, boss characters, enemies and non-playable characters, weapons and armour, and additional challenging content for stalwart heroes to face and an online match-making feature for co-op or player vs. player gameplay, allowing gamers to showcase their skills against other Dark Souls players around the world.",https://metacritic.com/game/xbox-360/dark-souls-artorias-of-the-abyss
28,The Walking Dead: Episode 5 - No Time Left,xbox-360,"Nov 21, 2012","['PC', 'PlayStation 3']",89,8.3,Telltale Games,Telltale Games,"['Miscellaneous', ',                                            ', 'Adventure', ',                                            ', 'General', ',                                            ', 'Compilation', ',                                            ', 'Point-and-Click', ' ']",,M,"The concluding episode of a five-part series set in Robert Kirkman’s zombie apocalypse. With time running out and the odds stacked against you, Clementine’s fate is in your hands. The culmination of your choices leads to the dramatic conclusion of this first season of The Walking Dead. Purchase of this DLC requires The Walking Dead - Episode 1: A New Day.",https://metacritic.com/game/xbox-360/the-walking-dead-episode-5---no-time-left
29,Colors! 3D,3ds,"Apr  5, 2012",['PlayStation Vita'],89,7.5,Collecting Smiles,Collecting Smiles,"['Miscellaneous', ',                                            ', 'General', ',                                            ', 'General', ',                                            ', 'Application', ' ']",1-2 ,E,"A relatively cheap way to have fun, whether or not you are a good artist.  There's a lot you can do with the app and the layering to add 3D to the drawings really make more room for creativity.  You can have up to 5 layers, and the controls for colors! 3D are very easy to use.  Worth the $6.99 it costs.",https://metacritic.com/game/3ds/colors!-3d
30,Dishonored,xbox-360,"Oct  9, 2012","['PC', 'PlayStation 3']",88,8.2,Arkane Studios,Bethesda Softworks,"['Action Adventure', ',                                            ', 'Modern', ',                                            ', 'General', ',                                            ', 'Modern', ' ']",No Online Multiplayer,M,"Dishonored is a tactile first-person action game that thrusts you into the role of a supernatural assassin driven by a thirst for revenge. With Dishonored’s flexible combat system, creatively eliminate your targets as you bring together the supernatural abilities, weapons and unusual gadgets at your disposal. Hunt down your enemies under the cover of darkness or viciously attack them head on with weapons drawn. The results of each mission are a result of the choices you make. Win or lose, you must choose. Ozzy.",https://metacritic.com/game/xbox-360/dishonored
31,Pinball FX 2: Marvel Pinball - Avengers Chronicles,xbox-360,"Jun 20, 2012",,88,7.8,Zen Studios,Zen Studios,"['Action', ',                                            ', 'Miscellaneous', ',                                            ', 'Parlor', ',                                            ', 'Pinball', ',                                            ', 'Pinball', ' ']",,E,"Holy cow...awesome group of tables. Fun, challenging and addicting. Don't know if I've seen any other developer that makes each subsequent iteration of their game significantly better than the last. The guys at Zen are pretty remarkable.",https://metacritic.com/game/xbox-360/pinball-fx-2-marvel-pinball---avengers-chronicles
32,Zero Escape: Virtue's Last Reward,3ds,"Oct 23, 2012",['PlayStation Vita'],88,8.7,ChunSoft,Aksys Games,"['Adventure', ',                                            ', 'General', ',                                            ', 'General', ',                                            ', 'Visual Novel', ' ']",No Online Multiplayer,M,"I don't think I could love this game more if I tried. This game is the visual novel/puzzle sequel to the DS game '999: 9 Hours 9 Persons 9 Doors', and after loving the first game, this one completely surpassed my expectations. This one included increasing text speed and also being able to go to different points in the game, which were very frustrating in the original. This means you won't have to play a room twice if you don't want. It's heavily text based, but there are lots of good puzzles and escape the room type scenarios to enjoy. As far as the storyline goes, it's confusing at times, requires some thinking, but it's completely captivating. I enjoyed all the characters, and it managed to be funny and touching. There's only one save slot, but I can understand why, so it wasn't an issue for me at all. There's also a noted bug in the 3DS version where if you save in certain rooms the game becomes corrupted, this did not happen to me, as I followed advice to not save while in an active puzzle room. I totaled about 45 hours with the game and all paths completed. This is THE 3DS game for me.",https://metacritic.com/game/3ds/zero-escape-virtues-last-reward
33,Far Cry 3,pc,"Dec  4, 2012","['PlayStation 3', 'PlayStation 4', 'Xbox 360', 'Xbox One']",88,8.4,Ubisoft Montreal,Ubisoft,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Modern', ',                                            ', 'Modern', ',                                            ', 'Arcade', ' ']",Up to 4 ,M,"With Far Cry 3, players step into the shoes of Jason Brody, a man alone at the edge of the world, stranded on a mysterious tropical island. In this savage paradise where lawlessness and violence are the only sure thing, players dictate how the story unfolds, from the battles they choose to fight to the allies or enemies they make along the way. As Jason Brody, players will slash, sneak, detonate and shoot their way across the island in a world that has lost all sense of right and wrong.",https://metacritic.com/game/pc/far-cry-3
34,Rayman Origins,playstation-vita,"Feb 15, 2012","['3DS', 'PC', 'PlayStation 3', 'Xbox 360']",88,8.4,UBlart Montpellier,Ubisoft,"['Action Adventure', ',                                            ', 'Fantasy', ',                                            ', 'Action', ',                                            ', 'Platformer', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '2D', ' ']",,E10+,"Michel Ancel, celebrated creator of Rayman, Beyond Good & Evil and the Raving Rabbids returns to his roots to bring us Rayman Origins: a high-definition, 2D side-scrolling, platforming adventure!Play Rayman Origins and discover or rediscover the magical universe and legendary 2D gameplay that captured the hearts of fans...When the Glade of Dreams is overrun by ""nefurrious"" Darktoons, the Fairy Council hastily invokes Rayman to save the day; but the hero of light isn't quite all there...To help him, Rayman teams up with his best friend, Globox, and two crafty wizards, the Teensies. Together, the world's most hilarious team of heroes will need to restore peace to the Glade or watch as their beloved home vanishes like a bad dream... [Sony]",https://metacritic.com/game/playstation-vita/rayman-origins
35,Torchlight II,pc,"Sep 20, 2012","['PlayStation 4', 'Switch', 'Xbox One']",88,8.5,Runic Games,Runic Games,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Action RPG', ' ']",Up to 4 ,,"Beyond the town of Torchlight lies a world shrouded in adventure and mystery. Guardian-warrior Syl appears in a prophetic dream, summoning the player to the Estherian Steppes. There, you meet with the Destroyer and soon venture across the continent of Vilderan, an exotic frontier besieged by forces of evil. A discovery unfolds, that the Alchemist, following his conquest of dark ember, disappeared on his quest to defeat the unknown corrupted force responsible for destroying the mystical race of Estherians. Aided by Syl, the remaining Estherian Guardians, and clues left behind by the missing Alchemist, you will find yourself battling a powerful enemy that threatens to unravel the elements of the entire world. Torchlight 2.",https://metacritic.com/game/pc/torchlight-ii
36,Thirty Flights of Loving,pc,"Aug 20, 2012",,88,5.0,Blendo Games,Blendo Games,"['Adventure', ',                                            ', 'General', ',                                            ', '3D', ',                                            ', 'First-Person', ' ']",No Online Multiplayer,,It tells a tale so well that it can make you feel in just 30 minutes. The user review section is proving to be just as useless as any other. Please play this game knowing that it is a defiant anti-game that won't give you any great game play. It is here just to show what amazing things can be done with story telling in a first person game. It shows that games shouldn't always be about the grind but should be gripping and something to have a conversation about. Don't play looking for something easy.,https://metacritic.com/game/pc/thirty-flights-of-loving
37,The Witcher 2: Assassins of Kings,xbox-360,"Apr 17, 2012","['PC', 'PlayStation 3']",88,8.4,CD Projekt Red Studio,Warner Bros. Interactive Entertainment,"['Action RPG', ',                                            ', 'Role-Playing', ',                                            ', 'Action RPG', ' ']",No Online Multiplayer,M,"The second installment in the RPG saga about the Witcher, Geralt of Rivia, features a thoroughly engrossing, mature storyline defining new standards for thought-provoking, non-linear game narration.  In addition to an epic story, the game features an original, brutal combat system that uniquely combines tactical elements with dynamic action.  A new, modern game engine, responsible for beautiful visuals and sophisticated game mechanics puts players in the most lively and believable world ever created in an RPG game.  A captivating story, dynamic combat system, beautiful graphics, and everything else that made the original Witcher such a great game are now executed in a much more advanced and sophisticated way.",https://metacritic.com/game/xbox-360/the-witcher-2-assassins-of-kings
38,The Walking Dead: Episode 3 - Long Road Ahead,xbox-360,"Aug 29, 2012","['iPhone/iPad', 'PC', 'PlayStation 3']",88,7.9,Telltale Games,Telltale Games,"['Miscellaneous', ',                                            ', 'Adventure', ',                                            ', 'General', ',                                            ', 'Compilation', ',                                            ', 'Point-and-Click', ' ']",,M,"This episode was pure video game brilliance. The characters are so brilliantly written that they'll make you feel real emotion. When Carly was killed by Lilly, I was just overwhelmed with anger and left Lilly to die but then when Carly's death sank in I was genuinely depressed. It's a weird felling when you feel proper emotion for people you know are fictional. I felt so depressed after this episode that I deeply regretted ever buying it but at the same time I can't wait for the next one. Highly recommended. 10/10.",https://metacritic.com/game/xbox-360/the-walking-dead-episode-3---long-road-ahead
